,Label,Zero Shot Score Raw,Classified Text
0,sustainability,"[0.5968185067176819, 0.40330445766448975, 0.36297687888145447, 0.7726694941520691, 0.3704911768436432, 0.7939991354942322, 0.9375683665275574, 0.8428832292556763, 0.37636297941207886, 0.8003023266792297, 0.3704911768436432, 0.9345587491989136, 0.4948011338710785, 0.9431905746459961, 0.48071178793907166, 0.37636297941207886, 0.43877872824668884, 0.8698524832725525, 0.3715071976184845, 0.9401801824569702, 0.45567741990089417, 0.8647499084472656, 0.8955227732658386, 0.9498043060302734, 0.37636297941207886, 0.9014689922332764, 0.43877872824668884, 0.6953643560409546, 0.3715071976184845, 0.4631948471069336, 0.5746642351150513, 0.9695313572883606, 0.36297687888145447, 0.5787268280982971, 0.43877872824668884, 0.9347870945930481, 0.3715071976184845, 0.6052363514900208, 0.5354363918304443, 0.34194302558898926, 0.3628682494163513, 0.3651416301727295, 0.5195860862731934, 0.3704911768436432, 0.3271525502204895, 0.5761842131614685, 0.30254581570625305, 0.37636297941207886, 0.3292030990123749, 0.3551088273525238, 0.43877872824668884, 0.7154138088226318, 0.5335475206375122, 0.3715071976184845, 0.3461914658546448, 0.42175963521003723, 0.535724937915802, 0.6440242528915405, 0.588330864906311, 0.36297687888145447, 0.7720475196838379, 0.43877872824668884, 0.40192463994026184, 0.3715071976184845, 0.6274318099021912, 0.3604927062988281, 0.39403036236763, 0.4303484857082367, 0.3684979975223541, 0.3644324839115143, 0.43877872824668884, 0.5652787685394287, 0.3715071976184845, 0.42029011249542236, 0.41880688071250916, 0.43977078795433044]","['IWCS TARGETS ARE: Progress Report November Achieve RJC chain of custody certification of watch components.', 'To ensure we are working with trusted suppliers and that our watch components can be traced to their origins.', 'We were audited to the stringent Chain of Custody CoC standard by the Responsible Jewelry Council, and we only source our materials from suppliers who have achieved the same certification.', 'Purchase % renewable energy globally.', 'BECAUSE THE ONLY ACCEPTABLE ENERGY REGENERATES NATURALLY.', 'To eliminate the growing number of greenhouse gas emissions and promote renewable energy, thus lessening a cause of climate change and global warming.', 'Wherever possible, we have purchased renewable energy directly.', 'In all other cases, we have acquired Energy Attribute Certificates EAC issued by South Pole, a social enterprise specializing in developing emission reduction strategies.', 'Develop and implement a Green IT strategy.', 'BECAUSE COMPUTERS AND NETWORKS HAVE A FOOTPRINT, TOO.', 'Through considered choices in the purchase, use and endoflife of our I.T., we can improve our environmental impact.', 'We are currently assessing the scope of our Green IT strategy.', 'To this end, we are exploring different approaches and looking into solutions such as the implementation of Cloud Computing.', 'We are already recycling or donating used laptops.', 'Phase out purchase of nonFSC Forest Stewardship Council certified forestry products.', 'BECAUSE INCREASING BIODIVERSITY IS CLOSE TO OUR HEARTS.', 'By purchasing FSCcertified forestry products, we can ensure we are not contributing to deforestation or illegal logging practices.', 'IWC will increasingly only purchase from suppliers found in the FSCs database of certified suppliers.', 'Due to the pandemic, boutique openings in Asia were delayed, and exchanging the furniture in boutiques around the world was challenging.', 'However, we are on track to achieve this target by the end of .', 'Develop and pilot a blueprint for sustainable events BECAUSE A SUSTAINABLE EVENT IS A MORE MEMORABLE EXPERIENCE.', 'To offer our guests an unforgettable experience but one that is socially responsible and with minimal environmental impact.', 'By adhering to a framework for sustainable events, containing criteria for sourcing and purchasing, energy use and labour, recycling and transport.', 'We are currently developing a tool that will enable us to calculate the exact emissions generated by an event and training our staff accordingly.', 'As a result, we are confident to reach this target by the end of .', 'To maintain our position as an outstanding, employeefocused company, with a strong culture of trust and one that is committed to constant improvement.', '% Achieve Equal Pay certification.', 'By supporting legislation that makes equity pay analysis mandatory in Switzerland.', 'Certification will consolidate our commitment towards this goal.', 'Solid succession pipeline for management positions in place to ensure that gender equality and equal opportunities are given.', 'Double IWCs annual corporate volunteering hours compared to a baseline.', 'BECAUSE WE DONT STOP DOING GOOD WHEN WE STOP WORKING.', 'To have a positive impact on the communities in which we live and work, and to give employees the chance to work alongside colleagues from all areas of IWC.', 'Planned volunteering activities were cancelled or delayed because of the pandemic.', 'Present a genderbalanced talent pool to senior management, analyze data on internal moves, scrutinize the percentage of women applying for senior roles.']"
1,human rights,"[0.15936976671218872, 0.24281175434589386, 0.2695871889591217, 0.07239580899477005, 0.2483050376176834, 0.08208607882261276, 0.029703591018915176, 0.05214365944266319, 0.27698856592178345, 0.08112265169620514, 0.2483050376176834, 0.027471406385302544, 0.3042643666267395, 0.020753849297761917, 0.17260774970054626, 0.27698856592178345, 0.22058162093162537, 0.061020661145448685, 0.2523733973503113, 0.02227797545492649, 0.16174769401550293, 0.09461384266614914, 0.046229783445596695, 0.01783839240670204, 0.27698856592178345, 0.032907672226428986, 0.22058162093162537, 0.10180485248565674, 0.2523733973503113, 0.21684256196022034, 0.1534271240234375, 0.013847768306732178, 0.2695871889591217, 0.4100869297981262, 0.22058162093162537, 0.022537244483828545, 0.2523733973503113, 0.15457956492900848, 0.18074911832809448, 0.2979220151901245, 0.2223067432641983, 0.2773464024066925, 0.18917182087898254, 0.2483050376176834, 0.22173412144184113, 0.31029626727104187, 0.2789350152015686, 0.27698856592178345, 0.3140923082828522, 0.32554054260253906, 0.22058162093162537, 0.12476787716150284, 0.19201655685901642, 0.2523733973503113, 0.3207382261753082, 0.1799314022064209, 0.2162744700908661, 0.12039963901042938, 0.14635339379310608, 0.2695871889591217, 0.1543031930923462, 0.22058162093162537, 0.2104116827249527, 0.2523733973503113, 0.1434897631406784, 0.33342868089675903, 0.2853388488292694, 0.2809865176677704, 0.2805253863334656, 0.2840043604373932, 0.22058162093162537, 0.22919714450836182, 0.2523733973503113, 0.1906784176826477, 0.24180099368095398, 0.18822081387043]",[]
2,fraud,"[0.13250139355659485, 0.17994676530361176, 0.17600774765014648, 0.07154248654842377, 0.1723572015762329, 0.061977628618478775, 0.014978614635765553, 0.047973331063985825, 0.15691205859184265, 0.058835212141275406, 0.1723572015762329, 0.017761290073394775, 0.0945078581571579, 0.016595596447587013, 0.14112117886543274, 0.15691205859184265, 0.15614484250545502, 0.0331895686686039, 0.16422680020332336, 0.016027376055717468, 0.15988147258758545, 0.01966889016330242, 0.02455781400203705, 0.014419285580515862, 0.15691205859184265, 0.03155474737286568, 0.15614484250545502, 0.09122677147388458, 0.16422680020332336, 0.13972580432891846, 0.11723127961158752, 0.007242309395223856, 0.17600774765014648, 0.005936624947935343, 0.15614484250545502, 0.020526258274912834, 0.16422680020332336, 0.10037009418010712, 0.13027969002723694, 0.14814648032188416, 0.20679542422294617, 0.1316915601491928, 0.13203680515289307, 0.1723572015762329, 0.2183137685060501, 0.09046242386102676, 0.2247704416513443, 0.15691205859184265, 0.1656043827533722, 0.16061268746852875, 0.15614484250545502, 0.08269098401069641, 0.13243265450000763, 0.16422680020332336, 0.1514475792646408, 0.15888889133930206, 0.2015000283718109, 0.11679617315530777, 0.13578175008296967, 0.17600774765014648, 0.035876061767339706, 0.15614484250545502, 0.19922885298728943, 0.16422680020332336, 0.11058016866445541, 0.14644943177700043, 0.20074614882469177, 0.1384250819683075, 0.11838052421808243, 0.2579185962677002, 0.15614484250545502, 0.12762953341007233, 0.16422680020332336, 0.16650812327861786, 0.17382273077964783, 0.1634911596775055]",[]
3,social issues,"[0.0800350084900856, 0.11013568937778473, 0.09778574854135513, 0.06703250110149384, 0.1601496934890747, 0.05243358761072159, 0.011939608491957188, 0.037393998354673386, 0.10063581168651581, 0.03824074938893318, 0.1601496934890747, 0.016528451815247536, 0.05688091740012169, 0.015804948285222054, 0.10640496015548706, 0.10063581168651581, 0.1480455994606018, 0.0294386837631464, 0.1429114043712616, 0.014786750078201294, 0.11219953000545502, 0.016552329063415527, 0.0207216814160347, 0.013241377659142017, 0.10063581168651581, 0.030557336285710335, 0.1480455994606018, 0.08060809969902039, 0.1429114043712616, 0.12928573787212372, 0.10066553205251694, 0.006071193143725395, 0.09778574854135513, 0.003990692552179098, 0.1480455994606018, 0.017933929339051247, 0.1429114043712616, 0.08306636661291122, 0.1079469844698906, 0.1410001814365387, 0.17321272194385529, 0.1299673616886139, 0.11930254101753235, 0.1601496934890747, 0.17407605051994324, 0.019109433516860008, 0.1639518439769745, 0.10063581168651581, 0.16112935543060303, 0.1135549396276474, 0.1480455994606018, 0.07131381332874298, 0.11761980503797531, 0.1429114043712616, 0.10991132259368896, 0.14499515295028687, 0.041889339685440063, 0.060816310346126556, 0.11137142032384872, 0.09778574854135513, 0.03229600936174393, 0.1480455994606018, 0.14457306265830994, 0.1429114043712616, 0.08069701492786407, 0.09352227300405502, 0.08297809213399887, 0.11262771487236023, 0.11731300503015518, 0.08403852581977844, 0.1480455994606018, 0.05828829109668732, 0.1429114043712616, 0.16200679540634155, 0.12122498452663422, 0.1592870056629181]",[]
4,labour law,"[0.03127535432577133, 0.06380125135183334, 0.09364240616559982, 0.016359779983758926, 0.048696886748075485, 0.009503604844212532, 0.005809806752949953, 0.01960586942732334, 0.08910051733255386, 0.021498968824744225, 0.048696886748075485, 0.0036801088135689497, 0.049545664340257645, 0.003654936095699668, 0.09915430098772049, 0.08910051733255386, 0.03644916042685509, 0.006498658563941717, 0.06898123025894165, 0.006727687083184719, 0.11049387603998184, 0.00441500311717391, 0.012967914342880249, 0.004696642514318228, 0.08910051733255386, 0.003511226736009121, 0.03644916042685509, 0.030995840206742287, 0.06898123025894165, 0.050951093435287476, 0.05401183292269707, 0.0033073588274419308, 0.09364240616559982, 0.0012589289108291268, 0.03644916042685509, 0.004215513821691275, 0.06898123025894165, 0.05674772709608078, 0.04558790847659111, 0.07098826766014099, 0.03481683135032654, 0.09585301578044891, 0.03990272805094719, 0.048696886748075485, 0.058723483234643936, 0.003947736695408821, 0.02979685366153717, 0.08910051733255386, 0.029970820993185043, 0.04518302157521248, 0.03644916042685509, 0.005813564173877239, 0.024383477866649628, 0.06898123025894165, 0.0717114582657814, 0.09442497044801712, 0.004611239768564701, 0.05796363204717636, 0.018162589520215988, 0.09364240616559982, 0.005477256141602993, 0.03644916042685509, 0.04386165738105774, 0.06898123025894165, 0.03780131787061691, 0.0661068931221962, 0.03690652549266815, 0.03761224448680878, 0.11528318375349045, 0.009606088511645794, 0.03644916042685509, 0.019606266170740128, 0.06898123025894165, 0.06051662564277649, 0.04434442147612572, 0.04923028498888016]",[]
