,PDF Name,TF-IDF,Top N Words,Company Name
0,Coutts20Sustainability20Report,"[('with', 0.2845081450918615), ('responsible', 0.26104313280822444), ('company', 0.25614689959613174), ('sustainability', 0.18880913659926293), ('investment', 0.1694033498717091), ('report', 0.16198550836287173), ('invest', 0.1584904734907077), ('investing', 0.15114495208005144), ('this', 0.14776367212116231), ('we', 0.13052156640411222), ('world', 0.12807344979806587), ('carbon', 0.12640308562945193), ('client', 0.12640308562945193), ('that', 0.12447231347768942), ('fund', 0.12119859737524706), ('change', 0.12119859737524706), ('climate', 0.11822164596744542), ('emission', 0.11586949516033092), ('their', 0.11558143394356875), ('coutts', 0.1129355665811394), ('future', 0.11187562834638191), ('investor', 0.10533590469120994), ('have', 0.10255265931751674), ('action', 0.09851803830620452), ('were', 0.08866623447558407), ('help', 0.08866623447558407), ('work', 0.08866623447558407), ('them', 0.08525553071730091), ('from', 0.0844828390325132), ('which', 0.08390672125978643), ('score', 0.08046160335934541), ('our', 0.07672997764557082), ('they', 0.07458375223092127), ('sustainable', 0.07458375223092127), ('what', 0.07373513328384695), ('ensure', 0.06896708859372462), ('target', 0.06896708859372462), ('business', 0.06896262681434315), ('management', 0.06526078320205611), ('when', 0.06320154281472597)]","[('investment', 58), ('sustainability', 51), ('report', 43), ('coutts', 42), ('responsible', 34), ('company', 34), ('performance', 31), ('invest', 26), ('fund', 24), ('investing', 23), ('risk', 21), ('group', 21), ('year', 20), ('march', 19), ('world', 18), ('portfolio', 18), ('change', 18), ('peer', 18), ('future', 17), ('client', 16)]",investment_sustainability_report
