,PDF Name,TF-IDF,Top N Words,Company Name
0,sustainability_report_en_2019,"[('this', 0.2973935488094806), ('train', 0.2561165415752554), ('system', 0.2164830101716554), ('that', 0.19062358248893188), ('more', 0.18942263390019848), ('will', 0.166391955633583), ('want', 0.13895663957838814), ('year', 0.1386599630279858), ('stadler', 0.13697920957090554), ('vehicle', 0.12852796513040007), ('capacity', 0.1230627788424971), ('report', 0.12146401088095934), ('cent', 0.12043885678940724), ('sustainability', 0.11482091398817616), ('with', 0.10725113109680917), ('further', 0.10421747968379111), ('development', 0.10002642797307675), ('possible', 0.10002642797307675), ('into', 0.09319368636107614), ('order', 0.09319368636107614), ('railway', 0.09319368636107614), ('measure', 0.09032914259205543), ('reader', 0.08939104811014137), ('increase', 0.08773784755161168), ('than', 0.08773784755161168), ('these', 0.0853721805250851), ('billion', 0.08204185256166473), ('foreword', 0.08204185256166473), ('population', 0.08204185256166473), ('expand', 0.08204185256166473), ('which', 0.07930534926934048), ('course', 0.07682751533767071), ('flirt', 0.07278296116717428), ('demand', 0.07278296116717428), ('information', 0.07278296116717428), ('tram', 0.07278296116717428), ('growth', 0.07278296116717428), ('strategy', 0.07278296116717428), ('about', 0.07278296116717428), ('control', 0.06947831978919407)]","[('stadler', 268), ('employee', 103), ('sustainability', 80), ('report', 77), ('company', 75), ('train', 70), ('vehicle', 68), ('rail', 61), ('energy', 59), ('environmental', 55), ('group', 53), ('management', 52), ('year', 48), ('number', 47), ('location', 42), ('time', 37), ('product', 36), ('emission', 33), ('compliance', 32), ('transport', 31)]",stadler_employee_sustainability
