,Label,Cosine Similarity Mean
0,sustainability,"[tensor([[0.3572]]), tensor([[0.2820]]), tensor([[0.1714]]), tensor([[-0.0453]]), tensor([[0.0130]]), tensor([[0.4071]]), tensor([[0.4828]]), tensor([[0.2456]]), tensor([[0.5210]]), tensor([[0.4607]]), tensor([[0.1966]]), tensor([[0.2501]]), tensor([[0.1247]]), tensor([[0.1910]]), tensor([[0.4612]]), tensor([[0.4030]]), tensor([[0.3381]]), tensor([[0.0545]]), tensor([[0.0328]]), tensor([[0.0414]]), tensor([[0.4122]]), tensor([[0.1332]]), tensor([[0.0151]]), tensor([[0.0524]]), tensor([[0.0811]]), tensor([[0.0284]]), tensor([[-0.0052]]), tensor([[-0.0697]]), tensor([[-0.0195]]), tensor([[-0.0593]]), tensor([[-0.0444]]), tensor([[-0.0351]]), tensor([[0.1437]]), tensor([[0.3394]]), tensor([[0.1716]]), tensor([[0.1096]]), tensor([[-0.0162]]), tensor([[0.0305]]), tensor([[0.2287]]), tensor([[0.1899]]), tensor([[0.1815]]), tensor([[0.2507]]), tensor([[0.0947]]), tensor([[0.2253]]), tensor([[0.0241]]), tensor([[0.0374]]), tensor([[0.1074]]), tensor([[0.0272]]), tensor([[0.2799]]), tensor([[0.0268]]), tensor([[-0.0305]]), tensor([[0.1608]]), tensor([[0.0160]]), tensor([[0.0880]]), tensor([[0.0112]]), tensor([[-0.0507]]), tensor([[-0.0575]]), tensor([[0.1535]]), tensor([[0.0830]]), tensor([[0.1213]]), tensor([[0.3560]]), tensor([[0.0980]]), tensor([[0.0908]]), tensor([[-0.0740]]), tensor([[0.0993]]), tensor([[-0.0441]]), tensor([[-0.0631]]), tensor([[0.0843]]), tensor([[0.0231]]), tensor([[0.0658]]), tensor([[0.1343]]), tensor([[0.2692]]), tensor([[0.2769]]), tensor([[0.1122]]), tensor([[0.1667]]), tensor([[0.2670]]), tensor([[0.1945]]), tensor([[0.1324]]), tensor([[0.1226]]), tensor([[0.3119]]), tensor([[0.1930]]), tensor([[0.3682]]), tensor([[0.0234]]), tensor([[-0.0123]]), tensor([[0.0591]]), tensor([[0.3202]]), tensor([[0.0033]]), tensor([[0.2653]]), tensor([[0.3397]]), tensor([[-0.0098]]), tensor([[0.0089]]), tensor([[0.4304]]), tensor([[0.2581]]), tensor([[0.1940]]), tensor([[0.2488]]), tensor([[0.5096]]), tensor([[0.1811]]), tensor([[0.3657]]), tensor([[0.2263]]), tensor([[0.1634]]), tensor([[-0.0032]]), tensor([[0.1566]]), tensor([[0.4150]]), tensor([[0.4831]]), tensor([[0.1713]]), tensor([[0.2063]]), tensor([[0.2671]]), tensor([[0.4971]]), tensor([[-0.0392]]), tensor([[0.0379]]), tensor([[-0.0828]]), tensor([[0.2283]]), tensor([[0.2482]]), tensor([[0.1070]]), tensor([[0.1379]]), tensor([[0.1689]]), tensor([[0.1221]]), tensor([[0.0382]]), tensor([[0.1118]]), tensor([[0.1275]]), tensor([[0.0097]]), tensor([[0.0731]]), tensor([[0.1267]]), tensor([[0.3079]]), tensor([[0.3464]]), tensor([[0.3754]]), tensor([[0.1547]]), tensor([[0.0631]]), tensor([[0.0517]]), tensor([[0.0570]]), tensor([[0.3132]]), tensor([[0.1625]]), tensor([[0.3223]]), tensor([[-0.0297]]), tensor([[0.2280]]), tensor([[0.4934]]), tensor([[0.2911]]), tensor([[0.0018]]), tensor([[-0.0344]]), tensor([[0.0175]]), tensor([[-0.0741]]), tensor([[0.2015]]), tensor([[0.1338]]), tensor([[0.1224]]), tensor([[0.0016]]), tensor([[0.2451]]), tensor([[0.2995]]), tensor([[0.4932]]), tensor([[0.0670]]), tensor([[0.3029]]), tensor([[0.1063]]), tensor([[0.2212]]), tensor([[0.1596]]), tensor([[0.2532]]), tensor([[0.2101]]), tensor([[0.1655]]), tensor([[0.1339]]), tensor([[0.1253]]), tensor([[0.2708]]), tensor([[0.1757]]), tensor([[0.1819]]), tensor([[0.0283]]), tensor([[0.1203]]), tensor([[0.2415]]), tensor([[0.1833]]), tensor([[0.1359]]), tensor([[-0.0977]]), tensor([[0.1211]]), tensor([[0.0551]]), tensor([[0.3536]]), tensor([[-0.0111]]), tensor([[0.2112]]), tensor([[0.1680]]), tensor([[0.1342]]), tensor([[0.4753]]), tensor([[0.2947]]), tensor([[0.3533]]), tensor([[0.1783]]), tensor([[-0.0302]]), tensor([[0.1061]]), tensor([[-0.1038]]), tensor([[0.2651]]), tensor([[0.0298]]), tensor([[0.1987]]), tensor([[0.0406]]), tensor([[0.0108]]), tensor([[0.0776]]), tensor([[0.0748]]), tensor([[0.3935]]), tensor([[0.0271]]), tensor([[0.2870]]), tensor([[0.0155]]), tensor([[0.4099]]), tensor([[0.0710]]), tensor([[0.1466]]), tensor([[0.1957]]), tensor([[0.1091]]), tensor([[0.0302]]), tensor([[0.4253]]), tensor([[0.1661]]), tensor([[0.2053]]), tensor([[0.4418]]), tensor([[0.2968]]), tensor([[0.3514]]), tensor([[0.2698]]), tensor([[-0.0177]]), tensor([[0.0975]]), tensor([[0.1842]]), tensor([[0.1874]]), tensor([[0.1138]]), tensor([[0.0939]]), tensor([[0.2801]]), tensor([[0.2272]]), tensor([[0.2726]]), tensor([[0.1982]]), tensor([[0.0585]]), tensor([[0.2361]]), tensor([[0.0545]]), tensor([[0.3327]]), tensor([[0.2816]]), tensor([[0.4069]]), tensor([[0.1160]]), tensor([[0.1163]]), tensor([[0.0341]]), tensor([[-0.0053]]), tensor([[0.0858]]), tensor([[0.1533]]), tensor([[0.0150]]), tensor([[0.1194]]), tensor([[0.2941]]), tensor([[-0.0014]]), tensor([[0.3907]]), tensor([[0.0480]]), tensor([[0.0698]]), tensor([[0.3235]]), tensor([[0.1920]]), tensor([[0.2173]]), tensor([[0.0500]]), tensor([[0.0765]]), tensor([[0.2423]]), tensor([[0.1978]]), tensor([[0.2707]]), tensor([[0.2399]]), tensor([[0.3715]]), tensor([[0.2244]]), tensor([[0.1973]]), tensor([[0.4202]]), tensor([[0.1118]]), tensor([[-0.0319]]), tensor([[0.0901]]), tensor([[0.1736]]), tensor([[0.2050]]), tensor([[0.1597]]), tensor([[0.0090]]), tensor([[0.2325]]), tensor([[0.2307]]), tensor([[0.0406]]), tensor([[0.2225]]), tensor([[0.0296]]), tensor([[-0.0095]]), tensor([[0.3270]]), tensor([[0.1238]]), tensor([[0.1258]]), tensor([[0.0140]]), tensor([[0.1856]]), tensor([[0.1074]]), tensor([[0.0737]]), tensor([[0.0653]]), tensor([[0.2536]]), tensor([[0.1328]]), tensor([[0.0926]]), tensor([[-0.0382]]), tensor([[0.2191]]), tensor([[0.1573]]), tensor([[0.0700]]), tensor([[0.0855]]), tensor([[-0.0119]]), tensor([[0.0972]]), tensor([[0.0857]]), tensor([[0.0366]]), tensor([[0.3095]]), tensor([[0.1928]]), tensor([[0.2504]]), tensor([[0.0388]]), tensor([[0.0890]]), tensor([[0.1496]]), tensor([[0.0753]]), tensor([[0.0675]]), tensor([[-0.0272]]), tensor([[0.3716]]), tensor([[0.0639]]), tensor([[0.0205]]), tensor([[0.1490]]), tensor([[0.4260]]), tensor([[0.4378]]), tensor([[0.1300]]), tensor([[0.4264]]), tensor([[0.1556]]), tensor([[0.1477]]), tensor([[0.2867]]), tensor([[0.2309]]), tensor([[0.3386]]), tensor([[-0.0300]]), tensor([[0.1588]]), tensor([[0.4829]]), tensor([[0.3455]]), tensor([[0.3091]]), tensor([[0.4337]]), tensor([[0.5405]]), tensor([[0.2578]]), tensor([[-0.0410]]), tensor([[-0.0239]]), tensor([[0.1493]]), tensor([[0.3117]]), tensor([[0.2880]]), tensor([[0.0696]]), tensor([[0.1040]]), tensor([[0.0425]]), tensor([[0.1102]]), tensor([[0.0721]]), tensor([[0.0924]]), tensor([[0.0259]]), tensor([[0.2675]]), tensor([[-0.0437]]), tensor([[0.2524]]), tensor([[0.1052]]), tensor([[0.1882]]), tensor([[0.2270]]), tensor([[0.2215]]), tensor([[0.2396]]), tensor([[0.2515]]), tensor([[0.1219]]), tensor([[0.1254]]), tensor([[0.2041]]), tensor([[-0.0128]]), tensor([[0.0254]]), tensor([[0.1149]]), tensor([[0.1703]]), tensor([[-0.0128]]), tensor([[0.0160]]), tensor([[0.1149]]), tensor([[0.1410]]), tensor([[0.1643]]), tensor([[0.1694]]), tensor([[-0.0158]]), tensor([[0.0096]]), tensor([[0.0320]]), tensor([[0.1149]]), tensor([[0.1474]]), tensor([[0.1047]]), tensor([[0.0320]]), tensor([[0.1149]]), tensor([[0.1875]]), tensor([[-0.0128]]), tensor([[0.0320]]), tensor([[0.1149]]), tensor([[0.1800]]), tensor([[0.0321]]), tensor([[0.1134]]), tensor([[-0.0200]]), tensor([[-0.0177]])]"
1,human rights,"[tensor([[0.1626]]), tensor([[0.1119]]), tensor([[0.0932]]), tensor([[0.1500]]), tensor([[-0.0016]]), tensor([[0.0131]]), tensor([[0.0229]]), tensor([[0.2135]]), tensor([[0.1755]]), tensor([[0.1249]]), tensor([[0.3330]]), tensor([[0.1866]]), tensor([[0.2494]]), tensor([[0.1637]]), tensor([[0.1206]]), tensor([[0.0289]]), tensor([[0.1667]]), tensor([[0.0443]]), tensor([[0.2329]]), tensor([[0.0737]]), tensor([[-0.0010]]), tensor([[-0.0327]]), tensor([[0.0086]]), tensor([[-0.0338]]), tensor([[-0.0306]]), tensor([[0.0132]]), tensor([[-0.0178]]), tensor([[-0.0350]]), tensor([[-0.0645]]), tensor([[0.0187]]), tensor([[-0.0166]]), tensor([[-0.0782]]), tensor([[-0.0046]]), tensor([[0.0121]]), tensor([[-0.1088]]), tensor([[-0.0763]]), tensor([[0.0110]]), tensor([[0.0375]]), tensor([[0.0056]]), tensor([[-0.0117]]), tensor([[-0.0636]]), tensor([[-0.1228]]), tensor([[0.0651]]), tensor([[-0.0111]]), tensor([[-0.0726]]), tensor([[0.0983]]), tensor([[0.0612]]), tensor([[0.0364]]), tensor([[0.0369]]), tensor([[0.0066]]), tensor([[-0.0627]]), tensor([[0.0124]]), tensor([[-0.0144]]), tensor([[0.0134]]), tensor([[-0.0072]]), tensor([[-0.1026]]), tensor([[-0.0650]]), tensor([[-0.0023]]), tensor([[-0.0112]]), tensor([[-0.0045]]), tensor([[0.0484]]), tensor([[-0.0141]]), tensor([[0.0169]]), tensor([[0.2028]]), tensor([[0.0525]]), tensor([[0.0807]]), tensor([[0.0411]]), tensor([[0.2931]]), tensor([[-0.0166]]), tensor([[0.1767]]), tensor([[0.0088]]), tensor([[0.0263]]), tensor([[0.0170]]), tensor([[0.0114]]), tensor([[-0.0374]]), tensor([[0.0884]]), tensor([[-0.0174]]), tensor([[0.2914]]), tensor([[-0.0029]]), tensor([[-0.0677]]), tensor([[0.1333]]), tensor([[-0.0082]]), tensor([[0.0534]]), tensor([[0.0278]]), tensor([[0.0734]]), tensor([[0.1049]]), tensor([[0.0800]]), tensor([[-0.0150]]), tensor([[0.0597]]), tensor([[0.1240]]), tensor([[-0.0231]]), tensor([[0.1091]]), tensor([[0.1295]]), tensor([[0.2548]]), tensor([[0.1831]]), tensor([[0.0079]]), tensor([[0.0750]]), tensor([[0.1114]]), tensor([[0.1348]]), tensor([[0.1035]]), tensor([[0.0820]]), tensor([[0.1613]]), tensor([[0.0537]]), tensor([[0.0185]]), tensor([[0.0453]]), tensor([[0.1302]]), tensor([[0.1501]]), tensor([[0.1245]]), tensor([[0.0483]]), tensor([[-0.0139]]), tensor([[0.0250]]), tensor([[0.1225]]), tensor([[0.1036]]), tensor([[0.0649]]), tensor([[-0.0512]]), tensor([[0.0140]]), tensor([[-0.0422]]), tensor([[-0.0456]]), tensor([[0.0294]]), tensor([[0.0839]]), tensor([[0.1373]]), tensor([[0.2190]]), tensor([[0.1197]]), tensor([[0.2230]]), tensor([[0.1087]]), tensor([[0.0208]]), tensor([[0.0240]]), tensor([[0.1421]]), tensor([[-0.0322]]), tensor([[0.0263]]), tensor([[0.0070]]), tensor([[0.2253]]), tensor([[0.0880]]), tensor([[0.0264]]), tensor([[0.1696]]), tensor([[0.0414]]), tensor([[0.1758]]), tensor([[-0.0034]]), tensor([[0.0694]]), tensor([[0.0380]]), tensor([[0.1051]]), tensor([[-0.0389]]), tensor([[0.0079]]), tensor([[0.0277]]), tensor([[0.0995]]), tensor([[0.0918]]), tensor([[0.1520]]), tensor([[0.1016]]), tensor([[0.0733]]), tensor([[-0.0473]]), tensor([[0.0250]]), tensor([[0.0499]]), tensor([[0.0419]]), tensor([[-0.0450]]), tensor([[0.0042]]), tensor([[0.0633]]), tensor([[0.0326]]), tensor([[-0.1156]]), tensor([[0.0032]]), tensor([[-0.0551]]), tensor([[0.2055]]), tensor([[0.0838]]), tensor([[0.0768]]), tensor([[0.1504]]), tensor([[0.0236]]), tensor([[0.0246]]), tensor([[0.0879]]), tensor([[0.1163]]), tensor([[0.0755]]), tensor([[0.0607]]), tensor([[0.0181]]), tensor([[-0.0081]]), tensor([[0.0959]]), tensor([[-0.0692]]), tensor([[0.0704]]), tensor([[-0.0393]]), tensor([[-0.0016]]), tensor([[0.1041]]), tensor([[-0.0322]]), tensor([[0.0292]]), tensor([[-0.0439]]), tensor([[0.0606]]), tensor([[0.0747]]), tensor([[0.2392]]), tensor([[0.1597]]), tensor([[0.0998]]), tensor([[-0.0773]]), tensor([[-0.0092]]), tensor([[0.1696]]), tensor([[0.1585]]), tensor([[0.1635]]), tensor([[0.0926]]), tensor([[-0.0479]]), tensor([[-0.0545]]), tensor([[-0.1065]]), tensor([[0.0864]]), tensor([[-0.0599]]), tensor([[0.1182]]), tensor([[0.0133]]), tensor([[0.1947]]), tensor([[-0.0007]]), tensor([[0.1239]]), tensor([[0.0661]]), tensor([[0.0568]]), tensor([[-0.0141]]), tensor([[-0.1127]]), tensor([[-0.1101]]), tensor([[0.1772]]), tensor([[0.0434]]), tensor([[0.0628]]), tensor([[-0.0029]]), tensor([[0.1362]]), tensor([[0.0172]]), tensor([[-0.0550]]), tensor([[0.2250]]), tensor([[0.0906]]), tensor([[0.0461]]), tensor([[0.2734]]), tensor([[0.1834]]), tensor([[0.2203]]), tensor([[0.1053]]), tensor([[0.1210]]), tensor([[0.0469]]), tensor([[0.0732]]), tensor([[0.0678]]), tensor([[0.0057]]), tensor([[0.1462]]), tensor([[0.1062]]), tensor([[0.0132]]), tensor([[-0.0721]]), tensor([[0.0380]]), tensor([[0.0675]]), tensor([[-0.0191]]), tensor([[-0.0852]]), tensor([[-0.0125]]), tensor([[0.0114]]), tensor([[0.0947]]), tensor([[-0.0608]]), tensor([[0.1350]]), tensor([[0.0943]]), tensor([[0.1189]]), tensor([[0.1460]]), tensor([[0.1474]]), tensor([[0.0419]]), tensor([[0.2769]]), tensor([[0.2212]]), tensor([[-0.1251]]), tensor([[0.0512]]), tensor([[0.0007]]), tensor([[0.1490]]), tensor([[-0.0013]]), tensor([[0.1237]]), tensor([[0.0094]]), tensor([[0.0110]]), tensor([[0.0018]]), tensor([[0.0727]]), tensor([[0.0040]]), tensor([[-0.1096]]), tensor([[0.0750]]), tensor([[0.0650]]), tensor([[0.0805]]), tensor([[0.0023]]), tensor([[0.1644]]), tensor([[0.2582]]), tensor([[0.1444]]), tensor([[0.0891]]), tensor([[0.0469]]), tensor([[0.0376]]), tensor([[0.0218]]), tensor([[0.0788]]), tensor([[-0.0324]]), tensor([[0.1240]]), tensor([[0.0573]]), tensor([[0.1830]]), tensor([[0.2466]]), tensor([[0.2132]]), tensor([[0.0800]]), tensor([[-0.1234]]), tensor([[0.0813]]), tensor([[-0.0866]]), tensor([[-0.0313]]), tensor([[0.1029]]), tensor([[0.2393]]), tensor([[0.1217]]), tensor([[0.1016]]), tensor([[0.2789]]), tensor([[0.0436]]), tensor([[-0.0093]]), tensor([[0.0431]]), tensor([[0.0978]]), tensor([[0.1373]]), tensor([[0.0422]]), tensor([[0.2446]]), tensor([[0.1250]]), tensor([[-0.0503]]), tensor([[0.1265]]), tensor([[-0.0069]]), tensor([[0.0788]]), tensor([[0.0127]]), tensor([[0.1178]]), tensor([[0.1044]]), tensor([[-0.0842]]), tensor([[-0.0230]]), tensor([[-0.0723]]), tensor([[0.1381]]), tensor([[0.2337]]), tensor([[0.1986]]), tensor([[0.0665]]), tensor([[0.0620]]), tensor([[0.1821]]), tensor([[0.0489]]), tensor([[0.0773]]), tensor([[-0.0083]]), tensor([[0.1468]]), tensor([[-0.0136]]), tensor([[-0.0265]]), tensor([[-0.0306]]), tensor([[-0.0283]]), tensor([[0.0490]]), tensor([[0.1947]]), tensor([[0.1342]]), tensor([[0.0363]]), tensor([[0.1865]]), tensor([[-0.0079]]), tensor([[-0.0571]]), tensor([[0.1568]]), tensor([[-0.1253]]), tensor([[0.0156]]), tensor([[-0.0046]]), tensor([[0.0540]]), tensor([[-0.0526]]), tensor([[0.0596]]), tensor([[-0.0246]]), tensor([[0.2369]]), tensor([[0.0425]]), tensor([[0.1363]]), tensor([[0.3616]]), tensor([[0.3204]]), tensor([[0.0425]]), tensor([[0.1304]]), tensor([[0.3616]]), tensor([[0.3178]]), tensor([[0.0503]]), tensor([[0.0867]]), tensor([[0.1914]]), tensor([[0.0517]]), tensor([[0.0968]]), tensor([[0.3616]]), tensor([[0.3185]]), tensor([[0.1343]]), tensor([[0.0968]]), tensor([[0.3616]]), tensor([[0.3158]]), tensor([[0.0425]]), tensor([[0.0968]]), tensor([[0.3616]]), tensor([[0.2359]]), tensor([[0.1994]]), tensor([[0.1513]]), tensor([[0.1341]]), tensor([[0.1054]])]"
2,fraud,"[tensor([[-0.0339]]), tensor([[-0.0546]]), tensor([[-0.0461]]), tensor([[-0.0254]]), tensor([[-0.0709]]), tensor([[0.0772]]), tensor([[-0.0660]]), tensor([[0.0508]]), tensor([[-0.0595]]), tensor([[-0.0547]]), tensor([[0.1040]]), tensor([[0.0530]]), tensor([[0.0072]]), tensor([[0.2024]]), tensor([[-0.0550]]), tensor([[0.0816]]), tensor([[-0.0206]]), tensor([[-0.0835]]), tensor([[-0.0424]]), tensor([[-0.0418]]), tensor([[-0.0617]]), tensor([[-0.0827]]), tensor([[-0.0938]]), tensor([[-0.0047]]), tensor([[-0.0617]]), tensor([[0.0327]]), tensor([[0.0096]]), tensor([[-0.0003]]), tensor([[-0.0711]]), tensor([[-0.0149]]), tensor([[0.0053]]), tensor([[-0.0132]]), tensor([[0.0562]]), tensor([[0.0347]]), tensor([[-0.0530]]), tensor([[-0.0016]]), tensor([[-0.0164]]), tensor([[0.0017]]), tensor([[0.0060]]), tensor([[-0.0594]]), tensor([[-0.0127]]), tensor([[0.0014]]), tensor([[-0.0845]]), tensor([[-0.0394]]), tensor([[-0.0466]]), tensor([[-0.0854]]), tensor([[-0.0644]]), tensor([[-0.0154]]), tensor([[-0.0213]]), tensor([[-0.0892]]), tensor([[-0.0282]]), tensor([[0.1007]]), tensor([[0.1092]]), tensor([[0.0436]]), tensor([[-0.0534]]), tensor([[-0.0109]]), tensor([[0.0220]]), tensor([[-0.0493]]), tensor([[0.0350]]), tensor([[-0.0060]]), tensor([[-0.0200]]), tensor([[-0.0592]]), tensor([[-0.0069]]), tensor([[-0.0614]]), tensor([[-0.0094]]), tensor([[-0.0121]]), tensor([[-0.0643]]), tensor([[-0.0003]]), tensor([[-0.0467]]), tensor([[-0.0543]]), tensor([[-0.0230]]), tensor([[-0.0169]]), tensor([[-0.1301]]), tensor([[-0.0674]]), tensor([[0.0493]]), tensor([[-0.0592]]), tensor([[-0.1249]]), tensor([[0.0248]]), tensor([[-0.0133]]), tensor([[-0.1225]]), tensor([[0.1307]]), tensor([[-0.0043]]), tensor([[-0.0232]]), tensor([[-0.0429]]), tensor([[-0.0346]]), tensor([[-0.0351]]), tensor([[-0.0709]]), tensor([[-0.0861]]), tensor([[0.1513]]), tensor([[-0.0030]]), tensor([[-0.1179]]), tensor([[0.1257]]), tensor([[0.0857]]), tensor([[0.2026]]), tensor([[-0.0092]]), tensor([[0.0668]]), tensor([[-0.0793]]), tensor([[-0.1223]]), tensor([[-0.1314]]), tensor([[-0.0312]]), tensor([[-0.0910]]), tensor([[-0.0971]]), tensor([[-0.0599]]), tensor([[-0.1390]]), tensor([[-0.1224]]), tensor([[0.0003]]), tensor([[0.0821]]), tensor([[-0.0368]]), tensor([[-0.0665]]), tensor([[-0.0376]]), tensor([[0.0030]]), tensor([[-0.0374]]), tensor([[0.0355]]), tensor([[0.0736]]), tensor([[-0.0037]]), tensor([[-0.0210]]), tensor([[-0.0690]]), tensor([[-0.1054]]), tensor([[-0.0628]]), tensor([[0.0817]]), tensor([[-0.0459]]), tensor([[0.0140]]), tensor([[-0.0084]]), tensor([[0.0424]]), tensor([[-0.0794]]), tensor([[-0.0901]]), tensor([[0.0430]]), tensor([[0.0119]]), tensor([[-0.0334]]), tensor([[-0.0677]]), tensor([[-0.0545]]), tensor([[0.1127]]), tensor([[0.0530]]), tensor([[-0.0747]]), tensor([[0.0770]]), tensor([[-0.0598]]), tensor([[0.0104]]), tensor([[-0.0342]]), tensor([[-0.0130]]), tensor([[-0.0172]]), tensor([[-0.0563]]), tensor([[0.0005]]), tensor([[-0.0752]]), tensor([[-0.0439]]), tensor([[-0.1485]]), tensor([[-0.0035]]), tensor([[-0.1702]]), tensor([[-0.0073]]), tensor([[-0.0187]]), tensor([[-0.0671]]), tensor([[-0.0523]]), tensor([[0.0325]]), tensor([[-0.0090]]), tensor([[-0.0241]]), tensor([[-0.0132]]), tensor([[-0.0099]]), tensor([[0.0650]]), tensor([[-0.1371]]), tensor([[-0.0569]]), tensor([[-0.0786]]), tensor([[-0.0260]]), tensor([[0.0640]]), tensor([[-0.0148]]), tensor([[-0.0521]]), tensor([[-0.0474]]), tensor([[0.0203]]), tensor([[0.0338]]), tensor([[0.0144]]), tensor([[-0.0161]]), tensor([[0.0687]]), tensor([[0.0131]]), tensor([[0.0079]]), tensor([[0.0908]]), tensor([[-0.0369]]), tensor([[-0.1173]]), tensor([[-0.0550]]), tensor([[0.0043]]), tensor([[0.0336]]), tensor([[-0.0095]]), tensor([[-0.0307]]), tensor([[0.0259]]), tensor([[-0.0160]]), tensor([[-0.0089]]), tensor([[-0.0003]]), tensor([[-0.0486]]), tensor([[0.0060]]), tensor([[0.0076]]), tensor([[-0.0286]]), tensor([[-0.0739]]), tensor([[0.1547]]), tensor([[0.1590]]), tensor([[0.0688]]), tensor([[-0.0811]]), tensor([[0.0541]]), tensor([[-0.0277]]), tensor([[-0.0006]]), tensor([[-0.0854]]), tensor([[0.0341]]), tensor([[-0.0070]]), tensor([[0.1094]]), tensor([[0.0211]]), tensor([[0.0096]]), tensor([[0.0079]]), tensor([[-0.0917]]), tensor([[-0.0908]]), tensor([[-0.0334]]), tensor([[-0.0240]]), tensor([[-0.0695]]), tensor([[0.0590]]), tensor([[-0.0744]]), tensor([[-0.0456]]), tensor([[-0.0693]]), tensor([[0.0105]]), tensor([[-0.0402]]), tensor([[-0.0072]]), tensor([[0.0422]]), tensor([[0.0297]]), tensor([[-0.1128]]), tensor([[0.0238]]), tensor([[-0.0108]]), tensor([[0.0356]]), tensor([[-0.0064]]), tensor([[-0.0389]]), tensor([[-0.0293]]), tensor([[-0.0008]]), tensor([[-0.0292]]), tensor([[0.0810]]), tensor([[-0.0071]]), tensor([[0.0751]]), tensor([[-0.0366]]), tensor([[-0.0372]]), tensor([[0.0856]]), tensor([[0.0123]]), tensor([[0.0312]]), tensor([[-0.0042]]), tensor([[0.0344]]), tensor([[-0.0099]]), tensor([[0.0641]]), tensor([[0.0525]]), tensor([[0.0106]]), tensor([[-0.0341]]), tensor([[0.0544]]), tensor([[0.0172]]), tensor([[-0.0402]]), tensor([[0.0711]]), tensor([[-0.0404]]), tensor([[-0.1115]]), tensor([[0.1104]]), tensor([[0.0323]]), tensor([[0.0906]]), tensor([[-0.0536]]), tensor([[-0.0031]]), tensor([[-0.0780]]), tensor([[-0.0011]]), tensor([[-0.0352]]), tensor([[-0.0241]]), tensor([[-0.0815]]), tensor([[-0.0264]]), tensor([[-0.0487]]), tensor([[-0.0773]]), tensor([[0.0222]]), tensor([[0.0006]]), tensor([[-0.0395]]), tensor([[0.0189]]), tensor([[-0.0322]]), tensor([[0.1026]]), tensor([[0.0838]]), tensor([[0.0003]]), tensor([[-0.0659]]), tensor([[-0.0945]]), tensor([[-0.0331]]), tensor([[-0.0446]]), tensor([[-0.0412]]), tensor([[-0.0209]]), tensor([[-0.0278]]), tensor([[-0.0148]]), tensor([[-0.0573]]), tensor([[0.0364]]), tensor([[-0.0768]]), tensor([[0.0120]]), tensor([[-0.0036]]), tensor([[-0.0677]]), tensor([[0.0881]]), tensor([[-0.0093]]), tensor([[-0.0631]]), tensor([[0.0035]]), tensor([[0.0547]]), tensor([[0.0653]]), tensor([[-0.1303]]), tensor([[-0.1066]]), tensor([[-0.0334]]), tensor([[-0.0908]]), tensor([[-0.0960]]), tensor([[-0.0758]]), tensor([[-0.1693]]), tensor([[-0.1286]]), tensor([[-0.1620]]), tensor([[-0.0131]]), tensor([[-0.1172]]), tensor([[-0.0218]]), tensor([[-0.0401]]), tensor([[-0.1045]]), tensor([[0.0413]]), tensor([[-0.0093]]), tensor([[-0.0396]]), tensor([[-0.0983]]), tensor([[0.0323]]), tensor([[-0.1080]]), tensor([[-0.0659]]), tensor([[-0.1018]]), tensor([[-0.0590]]), tensor([[-0.0731]]), tensor([[-0.0806]]), tensor([[-0.0158]]), tensor([[-0.0663]]), tensor([[-0.0386]]), tensor([[-0.0717]]), tensor([[-0.0886]]), tensor([[-0.0540]]), tensor([[-0.0295]]), tensor([[-0.0179]]), tensor([[-0.0100]]), tensor([[-0.0479]]), tensor([[-0.0593]]), tensor([[-0.1257]]), tensor([[-0.0467]]), tensor([[-0.0256]]), tensor([[-0.0635]]), tensor([[-0.0681]]), tensor([[-0.0724]]), tensor([[-0.1084]]), tensor([[-0.0016]]), tensor([[0.0089]]), tensor([[-0.0169]]), tensor([[-0.0282]]), tensor([[-0.0618]]), tensor([[-0.0100]]), tensor([[-0.0735]]), tensor([[-0.0282]]), tensor([[0.0424]]), tensor([[-0.0100]]), tensor([[-0.0355]]), tensor([[-0.0120]]), tensor([[-0.1082]]), tensor([[-0.0904]]), tensor([[-0.0396]]), tensor([[-0.1001]]), tensor([[-0.0100]]), tensor([[-0.0729]]), tensor([[0.0076]]), tensor([[-0.1001]]), tensor([[-0.0100]]), tensor([[-0.0954]]), tensor([[-0.0282]]), tensor([[-0.1001]]), tensor([[-0.0100]]), tensor([[-0.0585]]), tensor([[-0.0103]]), tensor([[0.0542]]), tensor([[0.0341]]), tensor([[0.0758]])]"
