,Label,Cosine Similarity Mean
0,sustainability,"[tensor([[0.2267]]), tensor([[0.0799]]), tensor([[0.1452]]), tensor([[0.1498]]), tensor([[0.2236]]), tensor([[0.1955]]), tensor([[0.1487]]), tensor([[0.1936]]), tensor([[0.0203]]), tensor([[0.0714]]), tensor([[0.1050]]), tensor([[0.0448]]), tensor([[0.1253]]), tensor([[0.1324]]), tensor([[0.0956]]), tensor([[0.0199]]), tensor([[0.2083]]), tensor([[0.0729]]), tensor([[0.1158]]), tensor([[0.1198]]), tensor([[0.2012]]), tensor([[0.0719]]), tensor([[0.1185]]), tensor([[0.1566]]), tensor([[0.0512]]), tensor([[0.0563]]), tensor([[0.0732]]), tensor([[0.0687]]), tensor([[0.1037]]), tensor([[0.1345]]), tensor([[0.0822]]), tensor([[0.1060]]), tensor([[0.1174]]), tensor([[0.1573]]), tensor([[0.2354]]), tensor([[0.2196]]), tensor([[0.1284]]), tensor([[0.2195]]), tensor([[0.1869]]), tensor([[0.1162]]), tensor([[0.0328]]), tensor([[-0.0031]]), tensor([[0.0739]]), tensor([[0.0602]]), tensor([[0.1398]]), tensor([[0.0020]]), tensor([[0.1478]]), tensor([[0.0997]]), tensor([[0.1440]]), tensor([[0.0851]]), tensor([[0.1097]]), tensor([[0.1354]]), tensor([[0.0338]]), tensor([[0.0878]]), tensor([[0.0499]]), tensor([[0.0530]]), tensor([[0.0319]]), tensor([[0.1027]]), tensor([[0.0956]]), tensor([[0.2381]]), tensor([[0.1287]]), tensor([[0.1539]]), tensor([[0.2250]]), tensor([[0.0376]]), tensor([[0.1866]]), tensor([[0.1487]]), tensor([[0.1582]]), tensor([[0.2209]]), tensor([[0.2233]]), tensor([[0.0640]]), tensor([[0.1504]]), tensor([[0.1880]]), tensor([[0.1993]]), tensor([[0.0923]]), tensor([[0.1633]]), tensor([[0.1508]]), tensor([[0.1617]]), tensor([[0.0443]]), tensor([[0.0265]]), tensor([[0.0782]]), tensor([[0.0922]]), tensor([[0.1619]]), tensor([[0.0124]]), tensor([[0.1044]]), tensor([[0.0176]]), tensor([[0.1894]]), tensor([[0.2250]]), tensor([[0.0719]]), tensor([[0.1604]]), tensor([[0.1253]]), tensor([[0.1248]]), tensor([[0.0593]]), tensor([[0.1026]]), tensor([[0.1305]]), tensor([[0.1101]]), tensor([[0.2148]]), tensor([[0.1692]]), tensor([[0.2072]]), tensor([[0.2221]]), tensor([[0.2489]]), tensor([[0.1052]]), tensor([[0.1266]]), tensor([[0.2879]]), tensor([[0.1812]]), tensor([[0.0280]]), tensor([[0.1323]]), tensor([[0.1646]]), tensor([[0.1160]]), tensor([[0.0904]]), tensor([[0.0614]]), tensor([[0.1569]]), tensor([[-0.0076]]), tensor([[0.0279]]), tensor([[0.1228]]), tensor([[0.0587]]), tensor([[0.1144]]), tensor([[0.2507]]), tensor([[0.0360]]), tensor([[0.0921]]), tensor([[0.1902]]), tensor([[0.0723]]), tensor([[0.0068]]), tensor([[0.0656]]), tensor([[0.1341]]), tensor([[0.1631]]), tensor([[0.1358]]), tensor([[0.3243]]), tensor([[0.1368]]), tensor([[0.2023]]), tensor([[0.0763]]), tensor([[0.0763]]), tensor([[0.1063]]), tensor([[0.0978]]), tensor([[0.0651]]), tensor([[0.0415]]), tensor([[0.0117]]), tensor([[0.0597]]), tensor([[0.0506]]), tensor([[0.1321]]), tensor([[0.0138]]), tensor([[0.2476]]), tensor([[0.0378]]), tensor([[0.1840]]), tensor([[0.2033]]), tensor([[0.0910]]), tensor([[0.1073]]), tensor([[0.0547]]), tensor([[0.1022]]), tensor([[0.1517]]), tensor([[0.1642]]), tensor([[0.0435]]), tensor([[0.1454]]), tensor([[0.1754]]), tensor([[0.1067]]), tensor([[0.1947]]), tensor([[0.0699]]), tensor([[0.1417]]), tensor([[0.0789]]), tensor([[0.1037]]), tensor([[0.0783]]), tensor([[0.0223]]), tensor([[0.1556]]), tensor([[0.0864]]), tensor([[0.2649]]), tensor([[0.1946]]), tensor([[0.1180]]), tensor([[0.0980]]), tensor([[0.1210]]), tensor([[0.1225]]), tensor([[0.0513]]), tensor([[-0.0086]]), tensor([[0.0686]]), tensor([[0.1912]]), tensor([[0.0333]]), tensor([[0.0219]]), tensor([[0.0820]]), tensor([[0.1271]]), tensor([[0.0778]]), tensor([[0.1412]]), tensor([[0.2128]]), tensor([[0.2530]]), tensor([[0.1528]]), tensor([[0.1005]]), tensor([[0.0835]]), tensor([[0.2118]]), tensor([[0.2350]]), tensor([[0.1373]]), tensor([[0.1679]]), tensor([[0.0843]]), tensor([[0.1423]]), tensor([[0.1199]]), tensor([[0.3178]]), tensor([[0.0656]]), tensor([[0.1833]]), tensor([[0.0532]]), tensor([[0.0993]]), tensor([[0.1802]]), tensor([[0.0139]]), tensor([[0.0634]]), tensor([[0.1575]]), tensor([[0.0477]]), tensor([[0.2035]]), tensor([[0.1111]]), tensor([[0.1717]]), tensor([[0.1174]]), tensor([[0.1688]]), tensor([[0.1029]]), tensor([[0.1155]]), tensor([[0.1049]]), tensor([[0.0565]]), tensor([[0.0656]]), tensor([[0.1373]]), tensor([[0.0626]]), tensor([[0.1396]]), tensor([[0.2097]]), tensor([[0.1434]]), tensor([[0.1150]]), tensor([[0.1216]]), tensor([[0.2214]]), tensor([[0.0395]]), tensor([[0.1347]]), tensor([[0.1964]]), tensor([[0.0465]]), tensor([[0.0821]]), tensor([[0.1695]]), tensor([[0.1221]]), tensor([[0.1614]]), tensor([[0.0932]]), tensor([[0.1441]]), tensor([[0.1060]]), tensor([[0.1182]]), tensor([[0.0987]]), tensor([[0.0512]]), tensor([[0.1476]]), tensor([[0.0645]]), tensor([[0.0632]]), tensor([[0.0537]]), tensor([[-0.0063]]), tensor([[0.1077]]), tensor([[0.0306]]), tensor([[0.0266]]), tensor([[0.1024]]), tensor([[0.1198]]), tensor([[0.1500]]), tensor([[0.1956]]), tensor([[0.0624]]), tensor([[0.0884]]), tensor([[0.1996]]), tensor([[0.0592]]), tensor([[0.1109]]), tensor([[0.0951]]), tensor([[0.0790]]), tensor([[0.1423]]), tensor([[-0.0660]]), tensor([[0.0726]]), tensor([[0.0091]]), tensor([[0.0734]]), tensor([[0.1676]]), tensor([[0.0410]]), tensor([[0.0465]]), tensor([[0.0150]]), tensor([[0.1431]]), tensor([[0.0892]]), tensor([[0.1882]]), tensor([[0.0941]]), tensor([[0.0712]]), tensor([[0.0078]]), tensor([[0.1082]]), tensor([[0.1220]]), tensor([[0.0317]]), tensor([[0.0650]]), tensor([[0.0222]]), tensor([[0.0492]]), tensor([[0.0290]]), tensor([[0.0582]]), tensor([[0.1496]]), tensor([[0.1352]]), tensor([[0.0878]]), tensor([[0.1379]]), tensor([[0.0016]]), tensor([[0.1298]]), tensor([[0.2453]]), tensor([[0.0603]]), tensor([[0.1946]]), tensor([[0.1028]]), tensor([[0.0959]]), tensor([[0.1659]]), tensor([[0.0152]]), tensor([[0.0565]]), tensor([[0.1185]]), tensor([[0.0330]]), tensor([[0.0415]]), tensor([[0.1107]]), tensor([[0.1134]]), tensor([[0.0792]]), tensor([[0.0423]]), tensor([[0.2389]]), tensor([[0.1928]]), tensor([[0.1942]]), tensor([[0.0040]]), tensor([[0.1691]]), tensor([[0.0544]]), tensor([[0.0140]]), tensor([[0.1736]]), tensor([[0.1983]]), tensor([[0.1180]]), tensor([[0.1918]]), tensor([[0.0962]]), tensor([[0.0843]]), tensor([[0.1057]]), tensor([[0.0653]]), tensor([[0.0681]]), tensor([[0.0763]]), tensor([[0.1856]]), tensor([[0.2383]]), tensor([[0.0713]]), tensor([[0.0681]]), tensor([[0.1464]]), tensor([[0.0954]]), tensor([[0.1386]]), tensor([[0.1549]]), tensor([[0.0907]]), tensor([[0.1060]]), tensor([[0.1984]]), tensor([[0.0921]]), tensor([[0.0577]]), tensor([[0.0046]]), tensor([[0.1285]]), tensor([[0.0085]]), tensor([[0.0450]]), tensor([[0.0648]]), tensor([[0.1939]]), tensor([[0.1423]]), tensor([[0.0840]]), tensor([[0.0136]]), tensor([[0.0860]]), tensor([[0.0195]]), tensor([[0.1016]]), tensor([[0.0428]]), tensor([[0.1174]]), tensor([[0.0024]]), tensor([[0.0912]]), tensor([[0.0856]]), tensor([[0.1164]]), tensor([[0.0968]]), tensor([[0.1165]]), tensor([[0.0190]]), tensor([[0.1375]]), tensor([[0.0940]]), tensor([[0.0568]]), tensor([[0.1165]]), tensor([[0.1070]]), tensor([[0.1801]]), tensor([[0.0193]]), tensor([[0.1540]]), tensor([[0.0940]]), tensor([[0.1367]])]"
1,human rights,"[tensor([[0.3062]]), tensor([[0.0815]]), tensor([[0.2089]]), tensor([[0.1800]]), tensor([[0.3651]]), tensor([[0.0925]]), tensor([[0.1801]]), tensor([[0.2750]]), tensor([[0.1176]]), tensor([[0.1959]]), tensor([[0.1390]]), tensor([[0.0308]]), tensor([[0.2465]]), tensor([[0.0681]]), tensor([[0.0667]]), tensor([[0.0532]]), tensor([[0.1980]]), tensor([[0.1852]]), tensor([[0.1457]]), tensor([[0.0799]]), tensor([[0.2791]]), tensor([[0.2591]]), tensor([[0.0624]]), tensor([[0.0625]]), tensor([[0.0205]]), tensor([[0.1644]]), tensor([[0.2802]]), tensor([[0.0829]]), tensor([[0.1373]]), tensor([[0.1450]]), tensor([[0.0298]]), tensor([[0.1196]]), tensor([[0.0797]]), tensor([[0.0930]]), tensor([[0.1553]]), tensor([[0.2903]]), tensor([[0.1170]]), tensor([[0.3158]]), tensor([[0.2893]]), tensor([[0.2371]]), tensor([[0.0845]]), tensor([[0.0739]]), tensor([[0.1117]]), tensor([[0.1020]]), tensor([[0.1197]]), tensor([[0.0751]]), tensor([[0.1727]]), tensor([[0.0903]]), tensor([[0.0477]]), tensor([[0.2579]]), tensor([[0.0848]]), tensor([[0.2096]]), tensor([[0.1606]]), tensor([[0.1320]]), tensor([[0.0894]]), tensor([[0.1911]]), tensor([[0.2987]]), tensor([[0.1083]]), tensor([[0.1846]]), tensor([[0.1329]]), tensor([[0.1558]]), tensor([[0.2592]]), tensor([[0.0460]]), tensor([[0.1804]]), tensor([[0.2283]]), tensor([[0.1202]]), tensor([[0.1304]]), tensor([[0.2329]]), tensor([[0.2434]]), tensor([[0.0021]]), tensor([[0.2488]]), tensor([[0.2363]]), tensor([[0.3261]]), tensor([[0.2724]]), tensor([[0.2174]]), tensor([[0.2258]]), tensor([[0.4167]]), tensor([[0.0412]]), tensor([[0.1321]]), tensor([[0.1000]]), tensor([[0.1707]]), tensor([[0.2471]]), tensor([[0.1680]]), tensor([[0.1812]]), tensor([[0.1776]]), tensor([[0.3026]]), tensor([[0.2663]]), tensor([[0.1261]]), tensor([[0.2347]]), tensor([[0.2042]]), tensor([[0.0697]]), tensor([[0.1561]]), tensor([[0.1827]]), tensor([[0.2857]]), tensor([[0.2763]]), tensor([[0.2145]]), tensor([[0.2943]]), tensor([[0.2586]]), tensor([[0.3722]]), tensor([[0.2803]]), tensor([[0.1163]]), tensor([[0.2909]]), tensor([[0.2041]]), tensor([[0.0795]]), tensor([[0.0968]]), tensor([[0.1327]]), tensor([[0.0307]]), tensor([[0.0508]]), tensor([[0.0890]]), tensor([[0.1082]]), tensor([[0.0870]]), tensor([[0.1233]]), tensor([[0.1450]]), tensor([[0.1166]]), tensor([[0.0272]]), tensor([[0.1230]]), tensor([[0.0766]]), tensor([[0.1897]]), tensor([[0.0472]]), tensor([[0.0937]]), tensor([[0.2236]]), tensor([[0.0394]]), tensor([[0.0420]]), tensor([[0.1498]]), tensor([[0.0825]]), tensor([[0.0966]]), tensor([[0.1597]]), tensor([[0.2087]]), tensor([[0.1140]]), tensor([[0.1252]]), tensor([[0.1121]]), tensor([[0.1205]]), tensor([[0.1280]]), tensor([[0.0461]]), tensor([[-0.0308]]), tensor([[-0.0491]]), tensor([[0.0902]]), tensor([[0.0397]]), tensor([[0.1139]]), tensor([[0.0632]]), tensor([[0.0086]]), tensor([[0.1208]]), tensor([[0.1130]]), tensor([[0.1115]]), tensor([[0.0587]]), tensor([[0.2459]]), tensor([[0.2162]]), tensor([[0.1050]]), tensor([[0.2181]]), tensor([[0.1462]]), tensor([[0.1322]]), tensor([[0.1448]]), tensor([[0.0664]]), tensor([[0.1140]]), tensor([[0.1375]]), tensor([[0.0329]]), tensor([[0.1351]]), tensor([[0.1500]]), tensor([[0.2169]]), tensor([[0.0919]]), tensor([[0.1105]]), tensor([[0.0774]]), tensor([[0.0354]]), tensor([[0.1837]]), tensor([[0.0874]]), tensor([[0.0652]]), tensor([[0.1177]]), tensor([[0.1230]]), tensor([[0.2210]]), tensor([[0.0178]]), tensor([[-0.0143]]), tensor([[0.0807]]), tensor([[0.0941]]), tensor([[0.0662]]), tensor([[0.1335]]), tensor([[0.1708]]), tensor([[0.2057]]), tensor([[0.1219]]), tensor([[0.0292]]), tensor([[0.0697]]), tensor([[0.1499]]), tensor([[0.1140]]), tensor([[0.0623]]), tensor([[0.0944]]), tensor([[0.2275]]), tensor([[0.1388]]), tensor([[0.0878]]), tensor([[0.0980]]), tensor([[0.0274]]), tensor([[0.1452]]), tensor([[0.1629]]), tensor([[0.2364]]), tensor([[0.2432]]), tensor([[0.0591]]), tensor([[0.1151]]), tensor([[0.1729]]), tensor([[0.1015]]), tensor([[0.0759]]), tensor([[0.1215]]), tensor([[0.0890]]), tensor([[0.1399]]), tensor([[0.1933]]), tensor([[0.2465]]), tensor([[0.2511]]), tensor([[0.2326]]), tensor([[0.2858]]), tensor([[0.1288]]), tensor([[0.3345]]), tensor([[0.2196]]), tensor([[0.1386]]), tensor([[0.1232]]), tensor([[0.2433]]), tensor([[0.0848]]), tensor([[0.1612]]), tensor([[0.2868]]), tensor([[0.0995]]), tensor([[0.2100]]), tensor([[0.0488]]), tensor([[0.1683]]), tensor([[0.0781]]), tensor([[0.2192]]), tensor([[0.2498]]), tensor([[0.1448]]), tensor([[0.2118]]), tensor([[0.0609]]), tensor([[0.1380]]), tensor([[0.2185]]), tensor([[0.2153]]), tensor([[0.1902]]), tensor([[0.2042]]), tensor([[0.1071]]), tensor([[0.1724]]), tensor([[0.1332]]), tensor([[0.0768]]), tensor([[0.1069]]), tensor([[-0.0598]]), tensor([[0.0920]]), tensor([[0.0426]]), tensor([[0.1921]]), tensor([[0.0686]]), tensor([[0.0899]]), tensor([[0.0257]]), tensor([[0.1876]]), tensor([[0.1746]]), tensor([[0.1531]]), tensor([[0.0051]]), tensor([[0.0284]]), tensor([[0.2110]]), tensor([[0.1227]]), tensor([[0.1939]]), tensor([[0.2702]]), tensor([[0.0859]]), tensor([[0.1191]]), tensor([[0.1283]]), tensor([[0.2279]]), tensor([[0.1875]]), tensor([[0.1352]]), tensor([[0.1693]]), tensor([[0.0945]]), tensor([[0.1318]]), tensor([[0.1569]]), tensor([[0.1218]]), tensor([[0.0798]]), tensor([[0.1517]]), tensor([[0.2658]]), tensor([[0.0751]]), tensor([[0.1743]]), tensor([[0.1331]]), tensor([[0.1901]]), tensor([[0.1560]]), tensor([[0.0810]]), tensor([[0.0597]]), tensor([[0.0615]]), tensor([[0.1465]]), tensor([[0.2022]]), tensor([[0.2572]]), tensor([[0.0950]]), tensor([[0.2373]]), tensor([[0.0527]]), tensor([[0.1687]]), tensor([[0.2571]]), tensor([[0.3130]]), tensor([[0.1937]]), tensor([[0.1658]]), tensor([[0.1314]]), tensor([[0.1061]]), tensor([[0.2492]]), tensor([[0.0276]]), tensor([[0.0563]]), tensor([[0.0685]]), tensor([[0.0137]]), tensor([[-0.0214]]), tensor([[0.3065]]), tensor([[0.1964]]), tensor([[0.0888]]), tensor([[0.1041]]), tensor([[0.2325]]), tensor([[0.1825]]), tensor([[0.2843]]), tensor([[0.0951]]), tensor([[0.2871]]), tensor([[0.3267]]), tensor([[0.0898]]), tensor([[0.2589]]), tensor([[0.1005]]), tensor([[0.1600]]), tensor([[0.2150]]), tensor([[0.1564]]), tensor([[0.1323]]), tensor([[0.1380]]), tensor([[0.0670]]), tensor([[0.0946]]), tensor([[0.0924]]), tensor([[0.3438]]), tensor([[0.3417]]), tensor([[0.0953]]), tensor([[0.0150]]), tensor([[0.1116]]), tensor([[0.0067]]), tensor([[0.0209]]), tensor([[0.0968]]), tensor([[0.1574]]), tensor([[0.0475]]), tensor([[0.1119]]), tensor([[0.0448]]), tensor([[0.0256]]), tensor([[0.1563]]), tensor([[0.1740]]), tensor([[0.0356]]), tensor([[0.1586]]), tensor([[0.0649]]), tensor([[0.0701]]), tensor([[0.0993]]), tensor([[0.2711]]), tensor([[0.1203]]), tensor([[0.1246]]), tensor([[0.0878]]), tensor([[0.0607]]), tensor([[0.0469]]), tensor([[0.0772]]), tensor([[0.1012]]), tensor([[0.1302]]), tensor([[0.0724]]), tensor([[0.1627]]), tensor([[0.2606]]), tensor([[0.2198]]), tensor([[0.1033]]), tensor([[0.2082]]), tensor([[0.2405]]), tensor([[0.2105]]), tensor([[0.1145]]), tensor([[0.1547]]), tensor([[0.1177]]), tensor([[0.0966]]), tensor([[0.0304]]), tensor([[0.1201]]), tensor([[0.0669]])]"
2,fraud,"[tensor([[0.0450]]), tensor([[0.0768]]), tensor([[0.0500]]), tensor([[0.0381]]), tensor([[-0.0196]]), tensor([[-0.0153]]), tensor([[-0.0296]]), tensor([[-0.0189]]), tensor([[0.0334]]), tensor([[0.0146]]), tensor([[-0.0062]]), tensor([[-0.0176]]), tensor([[0.1280]]), tensor([[0.1049]]), tensor([[0.0504]]), tensor([[0.0865]]), tensor([[-0.0028]]), tensor([[8.9623e-05]]), tensor([[0.0397]]), tensor([[-0.0157]]), tensor([[-0.0071]]), tensor([[-0.0064]]), tensor([[0.0250]]), tensor([[0.0096]]), tensor([[-0.0475]]), tensor([[0.0267]]), tensor([[0.0324]]), tensor([[-0.0052]]), tensor([[-0.0153]]), tensor([[-0.0166]]), tensor([[-0.0176]]), tensor([[-0.0086]]), tensor([[0.0743]]), tensor([[-0.0847]]), tensor([[-0.0404]]), tensor([[0.0408]]), tensor([[-0.0045]]), tensor([[0.0285]]), tensor([[0.0263]]), tensor([[-0.0179]]), tensor([[0.0303]]), tensor([[0.0003]]), tensor([[0.0528]]), tensor([[0.0488]]), tensor([[0.0689]]), tensor([[0.0964]]), tensor([[-0.0785]]), tensor([[0.0360]]), tensor([[-0.0435]]), tensor([[0.0180]]), tensor([[-0.0341]]), tensor([[0.0848]]), tensor([[0.0566]]), tensor([[-0.1117]]), tensor([[-0.0347]]), tensor([[0.0493]]), tensor([[0.0192]]), tensor([[0.0079]]), tensor([[0.0236]]), tensor([[0.0890]]), tensor([[-0.0039]]), tensor([[-0.0376]]), tensor([[-0.0088]]), tensor([[-0.0390]]), tensor([[0.0994]]), tensor([[0.0718]]), tensor([[-0.0089]]), tensor([[-0.0242]]), tensor([[0.0104]]), tensor([[-0.0592]]), tensor([[-0.0165]]), tensor([[-0.0515]]), tensor([[0.0563]]), tensor([[0.0265]]), tensor([[0.0369]]), tensor([[0.0073]]), tensor([[0.0951]]), tensor([[0.0196]]), tensor([[0.0165]]), tensor([[0.0008]]), tensor([[-0.0022]]), tensor([[0.0411]]), tensor([[0.0567]]), tensor([[0.0604]]), tensor([[0.0627]]), tensor([[0.1027]]), tensor([[-0.0070]]), tensor([[0.0773]]), tensor([[0.0683]]), tensor([[0.0709]]), tensor([[-0.0653]]), tensor([[0.0319]]), tensor([[0.1100]]), tensor([[0.1142]]), tensor([[0.0794]]), tensor([[0.0928]]), tensor([[0.1272]]), tensor([[-0.1046]]), tensor([[0.0684]]), tensor([[0.0597]]), tensor([[0.0161]]), tensor([[0.0583]]), tensor([[0.0749]]), tensor([[0.0136]]), tensor([[0.0559]]), tensor([[0.0157]]), tensor([[0.0049]]), tensor([[-0.0337]]), tensor([[0.0442]]), tensor([[-0.0008]]), tensor([[0.0110]]), tensor([[-0.0272]]), tensor([[-0.0703]]), tensor([[0.0868]]), tensor([[0.0199]]), tensor([[0.0215]]), tensor([[0.0041]]), tensor([[-0.0075]]), tensor([[-0.0608]]), tensor([[-0.0075]]), tensor([[0.0629]]), tensor([[-0.0064]]), tensor([[0.0342]]), tensor([[-0.0069]]), tensor([[0.0147]]), tensor([[0.0036]]), tensor([[0.0234]]), tensor([[-0.0024]]), tensor([[-0.0063]]), tensor([[0.0074]]), tensor([[-0.0257]]), tensor([[-0.0539]]), tensor([[0.0462]]), tensor([[0.0122]]), tensor([[0.0106]]), tensor([[-0.0156]]), tensor([[0.0664]]), tensor([[0.0776]]), tensor([[-0.0312]]), tensor([[-0.0577]]), tensor([[-0.0227]]), tensor([[0.0157]]), tensor([[0.0225]]), tensor([[0.0177]]), tensor([[-0.0020]]), tensor([[0.0831]]), tensor([[0.1285]]), tensor([[0.0506]]), tensor([[0.2437]]), tensor([[-0.0948]]), tensor([[0.1163]]), tensor([[0.0968]]), tensor([[0.0348]]), tensor([[0.0515]]), tensor([[0.0977]]), tensor([[-0.0031]]), tensor([[0.0779]]), tensor([[-0.0330]]), tensor([[0.0001]]), tensor([[-0.0273]]), tensor([[0.0152]]), tensor([[-0.0110]]), tensor([[-0.0202]]), tensor([[0.0059]]), tensor([[0.0210]]), tensor([[-0.0348]]), tensor([[0.0620]]), tensor([[-0.0038]]), tensor([[0.0440]]), tensor([[0.0244]]), tensor([[0.0226]]), tensor([[0.0073]]), tensor([[-0.0389]]), tensor([[0.0192]]), tensor([[-0.0319]]), tensor([[-0.0226]]), tensor([[0.0968]]), tensor([[0.1269]]), tensor([[0.1082]]), tensor([[-0.1136]]), tensor([[-0.0160]]), tensor([[-0.0778]]), tensor([[0.0600]]), tensor([[0.0341]]), tensor([[0.0032]]), tensor([[-0.0378]]), tensor([[-0.0486]]), tensor([[-0.0277]]), tensor([[-0.0100]]), tensor([[-0.0695]]), tensor([[-0.0459]]), tensor([[0.0259]]), tensor([[0.0698]]), tensor([[-0.0453]]), tensor([[0.1827]]), tensor([[0.0164]]), tensor([[-0.0142]]), tensor([[-0.0309]]), tensor([[-0.0494]]), tensor([[-0.1036]]), tensor([[-0.0617]]), tensor([[-0.0392]]), tensor([[-0.0284]]), tensor([[0.0264]]), tensor([[0.0649]]), tensor([[0.1972]]), tensor([[0.0287]]), tensor([[0.0009]]), tensor([[0.0877]]), tensor([[-0.0487]]), tensor([[-0.0385]]), tensor([[-0.0348]]), tensor([[-0.0059]]), tensor([[0.0163]]), tensor([[-0.0347]]), tensor([[0.0427]]), tensor([[-0.0207]]), tensor([[0.0321]]), tensor([[-0.0031]]), tensor([[0.0188]]), tensor([[0.0104]]), tensor([[0.0182]]), tensor([[0.0523]]), tensor([[-0.0323]]), tensor([[0.0515]]), tensor([[-0.0018]]), tensor([[0.0263]]), tensor([[0.0408]]), tensor([[0.0393]]), tensor([[0.0024]]), tensor([[-0.0088]]), tensor([[0.0479]]), tensor([[0.0829]]), tensor([[0.0683]]), tensor([[0.0311]]), tensor([[-0.0593]]), tensor([[-0.0449]]), tensor([[0.0418]]), tensor([[-0.1434]]), tensor([[-0.0589]]), tensor([[0.0964]]), tensor([[0.0896]]), tensor([[0.0405]]), tensor([[0.0122]]), tensor([[-0.0055]]), tensor([[-0.0762]]), tensor([[-0.0410]]), tensor([[0.0780]]), tensor([[0.0943]]), tensor([[-0.0738]]), tensor([[0.0051]]), tensor([[0.0278]]), tensor([[0.0502]]), tensor([[0.0243]]), tensor([[-0.0404]]), tensor([[0.0068]]), tensor([[-0.0486]]), tensor([[-0.0831]]), tensor([[-0.0451]]), tensor([[-0.0658]]), tensor([[0.0259]]), tensor([[-0.0953]]), tensor([[-0.0411]]), tensor([[0.0999]]), tensor([[-0.0308]]), tensor([[-0.0421]]), tensor([[0.0467]]), tensor([[0.1516]]), tensor([[0.0395]]), tensor([[0.0112]]), tensor([[0.0187]]), tensor([[0.0746]]), tensor([[-0.0151]]), tensor([[-0.0051]]), tensor([[0.0258]]), tensor([[0.0073]]), tensor([[-0.0293]]), tensor([[0.0778]]), tensor([[0.0170]]), tensor([[-0.0636]]), tensor([[0.0722]]), tensor([[-0.0459]]), tensor([[0.0465]]), tensor([[0.0083]]), tensor([[0.0338]]), tensor([[0.1163]]), tensor([[0.0173]]), tensor([[0.0118]]), tensor([[0.0153]]), tensor([[0.0582]]), tensor([[-0.0538]]), tensor([[-0.0188]]), tensor([[0.1110]]), tensor([[0.1398]]), tensor([[0.0188]]), tensor([[-0.0166]]), tensor([[0.0575]]), tensor([[-0.0833]]), tensor([[0.0365]]), tensor([[-0.0060]]), tensor([[0.0012]]), tensor([[0.0228]]), tensor([[0.0480]]), tensor([[0.0649]]), tensor([[0.0639]]), tensor([[0.0048]]), tensor([[0.0473]]), tensor([[0.0131]]), tensor([[0.0041]]), tensor([[0.0615]]), tensor([[0.1441]]), tensor([[0.1155]]), tensor([[0.0707]]), tensor([[0.0377]]), tensor([[-0.0449]]), tensor([[0.0610]]), tensor([[-0.0203]]), tensor([[-0.0115]]), tensor([[0.0188]]), tensor([[-0.0075]]), tensor([[-0.0933]]), tensor([[0.0223]]), tensor([[0.0135]]), tensor([[0.0924]]), tensor([[0.0351]]), tensor([[0.0596]]), tensor([[0.0004]]), tensor([[-0.0719]]), tensor([[-0.0083]]), tensor([[0.1217]]), tensor([[-0.0174]]), tensor([[0.0579]]), tensor([[-0.0006]]), tensor([[-0.0269]]), tensor([[-0.0234]]), tensor([[0.0717]]), tensor([[-0.0173]]), tensor([[-0.0342]]), tensor([[-0.0141]]), tensor([[-0.0009]]), tensor([[-0.0190]]), tensor([[0.0551]]), tensor([[0.0646]]), tensor([[-0.0040]]), tensor([[0.0007]]), tensor([[0.0161]]), tensor([[-0.0579]]), tensor([[-0.0155]]), tensor([[0.0292]]), tensor([[-0.0004]]), tensor([[-0.0281]]), tensor([[0.1026]]), tensor([[0.0074]]), tensor([[0.0657]]), tensor([[0.0990]]), tensor([[-0.0644]]), tensor([[0.0622]])]"
