,PDF Name,TF-IDF,Top N Words,Company Name
0,avaloq-csr-2020-report,"[('avaloq', 0.3312384105385411), ('financial', 0.22848576285720712), ('report', 0.21890762229473276), ('this', 0.20383902186987143), ('wealth', 0.1958449395918918), ('business', 0.17032794502441675), ('solution', 0.16320411632657653), ('software', 0.16320411632657653), ('with', 0.15287926640240357), ('global', 0.14834381169707878), ('service', 0.14834381169707878), ('social', 0.13681726393420798), ('management', 0.13056329306126122), ('about', 0.13056329306126122), ('world', 0.13056329306126122), ('which', 0.13056329306126122), ('client', 0.11867504935766303), ('corporate', 0.10945381114736638), ('responsibility', 0.10945381114736638), ('united', 0.0979224697959459), ('industry', 0.0979224697959459), ('environmental', 0.0979224697959459), ('value', 0.0979224697959459), ('technology', 0.0979224697959459), ('code', 0.0979224697959459), ('conduct', 0.0979224697959459), ('compact', 0.0979224697959459), ('principle', 0.0979224697959459), ('banking', 0.0979224697959459), ('access', 0.0979224697959459), ('nations', 0.0979224697959459), ('through', 0.08900628701824728), ('element', 0.07365941574199428), ('cuttingedge', 0.07365941574199428), ('lead', 0.07365941574199428), ('orchestrate', 0.07365941574199428), ('leader', 0.07365941574199428), ('expertise', 0.07365941574199428), ('context', 0.06528164653063061), ('sustainable', 0.06528164653063061)]","[('business', 45), ('avaloq', 44), ('report', 31), ('social', 28), ('corporate', 26), ('responsibility', 26), ('emission', 24), ('financial', 23), ('management', 21), ('energy', 20), ('solution', 19), ('wealth', 18), ('access', 18), ('carbon', 18), ('employee', 18), ('client', 17), ('climate', 17), ('service', 16), ('operation', 15), ('scope', 15), ('goal', 15), ('sustainable', 14), ('society', 14), ('environment', 14), ('renewable', 14), ('data', 14), ('gender', 13), ('opportunity', 13), ('impact', 12), ('people', 12), ('company', 12), ('investor', 12), ('nbas', 12), ('focus', 11), ('product', 11), ('global', 11), ('support', 11), ('personal', 11), ('woman', 11), ('project', 11)]",business_avaloq_report
