,PDF Name,TF-IDF,Top N Words,Company Name
0,How the Collapse of Sam Bankman-Fried’s Crypto Empire Has Disrupted A.I. - The New York Times,"[('disrupted', 0.3463513040823731), ('http', 0.3463513040823731), ('empire', 0.3463513040823731), ('www', 0.3463513040823731), ('crypto', 0.3306385511288704), ('york', 0.3306385511288704), ('bankmanfrieds', 0.3170275454155159), ('collapse', 0.3170275454155159), ('times', 0.3170275454155159), ('partner', 0.0), ('potentially', 0.0), ('post', 0.0), ('possibility', 0.0), ('position', 0.0), ('portion', 0.0), ('policy', 0.0), ('philosophy', 0.0), ('philanthropy', 0.0), ('philanthropic', 0.0), ('people', 0.0), ('past', 0.0), ('kyle', 0.0), ('powerful', 0.0), ('particularly', 0.0), ('part', 0.0), ('parent', 0.0), ('pandemic', 0.0), ('owned', 0.0), ('own', 0.0), ('over', 0.0), ('others', 0.0), ('other', 0.0), ('organization', 0.0), ('oren', 0.0), ('order', 0.0), ('operation', 0.0), ('partly', 0.0), ('predict', 0.0), ('open', 0.0), ('ran', 0.0)]","[('effective', 16), ('said', 14), ('million', 12), ('altruist', 12), ('research', 10), ('bankmanfried', 9), ('intelligence', 9), ('technology', 9), ('future', 9), ('collapse', 8), ('bankmanfrieds', 8), ('times', 8), ('artificial', 8), ('company', 8), ('mr', 8), ('crypto', 7), ('york', 7), ('colleague', 7), ('grant', 7), ('organization', 7), ('fund', 7), ('sam', 6), ('empire', 5), ('disrupted', 5), ('http', 5), ('www', 5), ('nytimes', 5), ('html', 5), ('ftxs', 5), ('project', 5), ('center', 5), ('effort', 4), ('anthropic', 4), ('involving', 4), ('money', 4), ('including', 4), ('researcher', 4), ('investment', 4), ('think', 4), ('tank', 4)]",effective_said_million
