,Label,Zero Shot Score Raw,Classified Text
0,sustainability,"[0.40406888723373413, 0.33193156123161316, 0.32485854625701904, 0.5578790307044983, 0.3930039405822754, 0.4753226935863495, 0.38478362560272217, 0.7997609376907349, 0.7470568418502808, 0.3647543787956238, 0.30590975284576416, 0.36396732926368713, 0.3478330671787262, 0.5825479626655579, 0.9514307379722595, 0.6178653240203857, 0.8023512959480286, 0.5621452927589417, 0.6779417395591736, 0.37859460711479187, 0.7286951541900635, 0.7068958878517151, 0.3571659028530121, 0.5336145758628845, 0.4017412066459656, 0.4125312566757202, 0.2970713675022125, 0.3090408742427826, 0.4106557071208954, 0.3948971629142761, 0.9282662868499756, 0.587479829788208, 0.7560203075408936, 0.3536015748977661, 0.9420920014381409, 0.859693706035614, 0.8386340141296387, 0.5470528602600098, 0.881146252155304, 0.33546867966651917, 0.4058409631252289, 0.5257757306098938, 0.32027775049209595, 0.5002819299697876, 0.5870892405509949, 0.40720564126968384, 0.5353841781616211, 0.45920810103416443, 0.3859769403934479, 0.44636428356170654, 0.6258544921875, 0.6995861530303955, 0.4954321086406708, 0.30594587326049805, 0.5674686431884766, 0.48330894112586975, 0.4858519434928894, 0.3779231905937195, 0.51219642162323, 0.30482086539268494, 0.3705005645751953, 0.42421695590019226, 0.35059618949890137, 0.2906174063682556, 0.30818071961402893, 0.4723365902900696, 0.40003836154937744, 0.3672029376029968, 0.4594976305961609, 0.6103115081787109, 0.44881048798561096, 0.6039864420890808, 0.5289739966392517, 0.34773749113082886, 0.8379426002502441, 0.9708575010299683, 0.8558960556983948, 0.8512207865715027, 0.7402756810188293, 0.7938312292098999, 0.5891732573509216, 0.48000627756118774, 0.4030325412750244, 0.36516273021698, 0.4411402642726898, 0.568335235118866, 0.25972825288772583, 0.35032325983047485, 0.35590970516204834, 0.45135945081710815, 0.6273181438446045, 0.3137938976287842, 0.443127304315567, 0.41914311051368713, 0.28541937470436096, 0.30483105778694153, 0.3036692440509796, 0.37926214933395386, 0.30079731345176697, 0.3425191342830658, 0.32181277871131897, 0.3186451196670532, 0.3633849024772644, 0.554775059223175, 0.4194889962673187, 0.34654706716537476, 0.4099076986312866, 0.6939908862113953, 0.4189779758453369, 0.6165309548377991, 0.4783101975917816, 0.40739932656288147, 0.28395146131515503, 0.27835020422935486, 0.39025241136550903, 0.31808772683143616, 0.41628649830818176, 0.3145619034767151, 0.4070079028606415, 0.3771068751811981, 0.41267019510269165, 0.9249172210693359, 0.3000091016292572, 0.36415714025497437, 0.33501237630844116, 0.31787610054016113, 0.3607669174671173, 0.9572808146476746, 0.7713386416435242, 0.4917891323566437, 0.38087043166160583, 0.2963758111000061, 0.43992185592651367, 0.4381891191005707, 0.508370041847229, 0.36105865240097046, 0.3159862160682678, 0.3243761658668518, 0.4399550259113312, 0.37358996272087097, 0.3221118450164795, 0.34496477246284485, 0.3391070067882538, 0.542931079864502, 0.3644120395183563, 0.25174224376678467, 0.3325045704841614, 0.3593994379043579, 0.31995245814323425, 0.3292334973812103, 0.2889648675918579, 0.3847392797470093, 0.3358484208583832, 0.3697337508201599, 0.32218021154403687, 0.2449505776166916, 0.387779176235199, 0.34421592950820923, 0.27395060658454895, 0.6852496862411499, 0.45022067427635193, 0.3093967139720917, 0.44026362895965576, 0.47276031970977783, 0.33626818656921387, 0.40222620964050293, 0.488223135471344, 0.38638433814048767, 0.8684616088867188, 0.38594210147857666, 0.4745423495769501, 0.28216633200645447, 0.3559223413467407, 0.2911977767944336, 0.3278043568134308, 0.2667599320411682, 0.3482329845428467, 0.27441614866256714, 0.3057307302951813, 0.2851209044456482, 0.7097055315971375, 0.3413766026496887, 0.2750040888786316, 0.3078251779079437, 0.8186373114585876, 0.3878283202648163, 0.268812358379364, 0.2878069281578064, 0.42269739508628845, 0.4738856554031372, 0.29560884833335876, 0.5432809591293335, 0.48317503929138184, 0.40020543336868286, 0.5692147612571716, 0.44027769565582275, 0.5129543542861938, 0.8071567416191101, 0.7665202617645264, 0.3315252363681793, 0.4991339445114136, 0.5077856779098511, 0.4452785849571228, 0.9088901281356812, 0.8269487023353577, 0.39637821912765503, 0.3119412064552307, 0.36896008253097534, 0.46856001019477844, 0.37936797738075256, 0.35698235034942627, 0.9015507102012634, 0.480191707611084, 0.7497686743736267, 0.3817077875137329, 0.5437043309211731, 0.37071678042411804, 0.2929936349391937, 0.3428134620189667, 0.430430144071579, 0.4911801815032959, 0.6971138119697571, 0.7530742287635803, 0.32872122526168823, 0.3838415741920471, 0.4349941611289978, 0.37054377794265747, 0.3857342600822449, 0.6643096208572388, 0.3459319472312927, 0.8138272166252136, 0.32993176579475403, 0.4815402925014496, 0.44024911522865295, 0.28122028708457947, 0.34713509678840637, 0.3033010959625244, 0.3697848320007324, 0.39609017968177795, 0.5138924717903137, 0.27288132905960083, 0.29801663756370544, 0.3576566278934479, 0.3417036831378937, 0.364928662776947, 0.8279032707214355, 0.889602541923523, 0.7216536402702332, 0.3562213182449341, 0.39860519766807556, 0.4550027847290039, 0.49285465478897095, 0.4002879559993744, 0.7782062888145447, 0.4556577801704407, 0.9426996111869812, 0.4052603244781494, 0.5166268348693848, 0.6877119541168213, 0.2886478006839752, 0.37235233187675476, 0.3780179023742676, 0.4583287239074707, 0.43016132712364197, 0.7281492948532104, 0.31780508160591125, 0.29751619696617126, 0.34212812781333923, 0.3550344407558441, 0.3504655957221985, 0.41981247067451477, 0.44826021790504456, 0.3319844901561737, 0.33685070276260376, 0.2986496090888977, 0.3924030661582947, 0.3897550106048584, 0.4095313549041748, 0.3900260031223297, 0.9208236336708069, 0.4189143776893616]","['EMPLOYEE OBLIGATIONS ............................................................................................................... CHAPTER II ETHICAL PRINCIPLES ...................................................................................................... .', 'EQUALITY AND IMPARTIALITY .................................................................................................................. .. TRANSPARENCY, CORRECTNESS AND RELIABILITY.................................................................................... .. PROFESSIONALISM .................................................................................................................................... ..', 'THE VALUE OF HUMAN RESOURCES ......................................................................................................... .. HEALTH AND SAFETY ................................................................................................................................. ENVIRONMENTAL PROTECTION................................................................................................................ .. .. FAIR COMPETITION ................................................................................................................................... CHAPTER III RULES OF CONDUCT ...................................................................................................... . CONTROL SYSTEM .........................................................................................................................', 'CORRECT AND TRANSPARENT CORPORATE INFORMATION .....................................................................', 'DEALINGS WITH SUPPLIERS ......................................................................................................... .', 'DEALINGS WITH POLITICAL AND SOCIAL ORGANISATIONS .................................................... CHAPTER V FINAL PROVISIONS .......................................................................................................... .', 'BREACH OF THE ETHICAL CODE AND RESULTING PENALTIES .............................................. .', 'ADOPTION OF THE ETHICAL CODE AND AMENDMENTS THERETO .................................... HR POLICIES ....................................................................................................................', 'SUPPLIERS CODE OF CONDUCT .................................................................................. FOREWORD ................................................................................................................................................', 'COMPLIANCE WITH LAWS ....................................................................................................................... LABOUR, ENVIRONMENTAL CUSTOM STANDARDS AND SOCIAL RESPONSIBILITIES .................. BUSINESS INTEGRITY REQUIREMENTS ................................................................................................', 'Page of SUPPLIER SOCIAL AUDIT COMPLIANCE SYSTEM ...................................................... FOREWORD ................................................................................................................................................', 'SUPPLIER SOCIAL AUDIT COMPLIANCE ............................................................................................... .', 'REQUIRED SUPPLIER INFORMATION ........................................................................................................ .. .', 'CONTINUOUS MONITORING ..........................................................................................................', 'Page of ZEGNA RESPONSIBILITY The “culture of beauty” has always guided the Zegna Group in its choices, based primarily upon the deep respect for people and the environment.', 'A value inscribed in the brands DNA ever since when Ermenegildo Zegna founded the company that bears his name, it attests to the belief that a quality product can only come from within a working context of inclusion, integrity and wellbeing.', 'The Suppliers Code of Conduct, on the other hand, guides Ermenegildo Zegnas social policy.', 'There is also a constant commitment within the company to comply with laws and international conventions on ethics, social responsibility and environmental protection.', 'Through the HR Policies, the Group protects and promotes respect for human dignity, combating all types of discrimination and ensuring equal development opportunities for all employees.', 'There is also a constant commitment to the training and development of individual talents.', 'Improving the quality of life for individuals and the community, developing the potential of each person, safeguarding culture and the environment, promoting research and good practices, inside and outside the company, have always been part of Ermenegildo Zegnas creed.', 'History Ermenegildo Zegnas early days as a family business date back to the second half of the th Century.', 'He had ten children and it was his youngest son, Ermenegildo, born in , who took control of what would become one of Italys best known and most dynamic family owned businesses.', 'The Lanificio Zegna wool mill was established in Trivero, a town surrounded by the Alps in the Province of Biella, in .', 'Ermenegildo was an enlightened businessman, not only with regard to his manufacturing activities.', 'He knew that the quality he was striving for in his products could not be separated from a positive relationship with the local area and community.', 'Within a few years, he built a Health Centre for the town with an out patient clinic, a nursery and a maternity clinic.', 'In the meantime, the business continued to expand.', 'In , the company began exporting to the United States where tailors of Italian origin knew and trusted the Zegna brand.', 'These products enjoyed great success immediately, largely thanks to the quality and strength of the fabrics.', 'Production was expanded in the s to include accessories and leisure wear.', 'The Made to MeasureBespoke Tailoring service was launched in .', 'These two stores represented the beginning of an extensive retail network that has spread over all five continents over the years.', 'These were followed by a joint investment with Reliance Brands Limited in the Indian luxury menswear brand, Raghavendra Rathore Jodhpur.', 'These acquisitions demonstrate the pioneering strategic focus that has characterized the Group since the very beginning.', 'To reach higher standards in its production and in order to become totally integrated, in the Group acquired the majority share of the Achill wool farm, an Australian property located in the New South Wales state where Merinos sheep are bred.', 'This both reconfirms Zegnas longstanding support of the wool industry and completes its verticalization strategy, thus guaranteeing a higher level of unmatched quality and uniqueness.', 'Mission and philosophy The Zegna Group wishes to maintain the prominence of the idea that product quality can only be achieved through a “culture of beauty”, founded upon respect for the environment and the community at large.', 'The Foundation extends and implements the familys commitment by supporting projects and studies in environmental, social, cultural and scientific fields.', 'It promotes the idea of sustainable development on an international scale.', 'This includes improving the quality of life of people and communities, safeguarding and promoting the environment and culture, developing the potential of people and supporting research.', 'The Zegna Oasis is an example of this commitment.', 'It is a natural park, created in , that covers more than square kilometres in the Trivero area.', 'It offers a range of activities whose aim is to bring people into contact with the natural beauty of the Biella area while teaching them to respect the environment as a whole.', 'The Zegna Groups philosophy is now based on longterm goals.', 'They include control by the family to ensure continuity and solidity based on a shared ethical approach and the implementation of rigorous corporate governance.', 'The Zegna Group has chosen to fall into line with the provisions of Legislative Decree no of June “Regulation of the administrative responsibility of entities with legal personality, companies and associations including those without legal personality in terms of Article of Law no of September .', 'Given the above, this document hereafter “the Ethical Code” has been approved by the Company Board of Directors which has undertaken to ensure that it is adopted on as widespread a basis as possible and that compliance with it becomes an essential condition for the proper functioning of the Group, to safeguard its reliability and reputation and to achieve ever greater customer satisfaction.', 'All of these factors contribute towards the current and future success and development of the Company.', 'THE GROUPS ETHICAL PRINCIPLES The Zegna Group believes in, accepts and complies with the following ethical principles: legality; equality and impartiality; transparency, correctness and reliability; professionalism; confidentiality; the value of human resources; health and safety; environmental protection; fair competition.', '.. TRANSPARENCY, CORRECTNESS AND RELIABILITY All of the actions, operations, negotiations and, more generally, the conduct of those subject to the Ethical Code shall be based on the utmost transparency, correctness and reliability.', 'Page of .. PROFESSIONALISM The Group considers professionalism a value essential to its growth and establishment on domestic and international markets.', 'A professional work environment is devoid of politics and requires all employees to focus on doing their very best and supporting others to produce high quality work, Accordingly, business activities take place with the professionalism, commitment and due diligence required given the nature of the duties and the responsibilities entrusted to each person.', 'The Group respects Human Rights and guarantees employment founded upon principles of dignity and respect and without any form of coercion, mistreatment, abuse or corporal punishment.', '.. ENVIRONMENTAL PROTECTION The Zegna Group seeks to protect the environment.', 'All activities of the Zegna Group will seek to strike the right balance between economic growth and the creation of value with respect for and protection of the environment.', '.. FAIR COMPETITION The Zegna Group firmly believes that fair and healthy competition makes a positive contribution to the pursuit of its corporate mission.', 'Therefore, they ensure the right organisational and environmental conditions to promote and encourage a control culture on all levels of the business.', 'Information circulated within the Group for use in preparing the consolidated financial statements and ensuring a true and fair view of the Group income statement, balance sheet and financial position shall comply with the principles of truthfulness, completeness and transparency.', 'DEALINGS WITH CUSTOMERS The Zegna Group bases its business activities on quality.', 'Quality is not merely in regard to its products but also the special attention paid to customer requirements, professionalism, willing and promptness in dealing with commercial requests and handling any complaints in order to ensure that customers are fully satisfied.', 'Suppliers are selected and terms of purchase determined based on impartial, objective evaluations that take account of quality, price and the guarantees offered.', 'Whenever possible, they shall conduct such dealings in writing so as to avoid disagreement or misunderstandings regarding the content of the commercial relations.', 'DEALINGS WITH POLITICAL AND SOCIAL ORGANISATIONS The Group makes a positive contribution towards the well being and development of the community in which it operates.', 'The Groups dealings with the representatives of political institutions take place in full compliance with applicable regulations.', 'Any penalties imposed by the Board shall be in proportion to the seriousness of the irregularities committed and shall, in any event, be compliant with local employment law and regulations.', 'Any violation of the Codes principles and contents may be considered as a violation of primary obligations under labour relations or of the rules of discipline and can entail the consequences provided for by law, including termination of the work contract and compensation for damages arising out of any violation.', 'Page of <page left blank intentionally> Page of HR POLICIES The Zegna Group promotes and safeguards respect for human dignity against discrimination on the basis of age, gender, sexual orientation, social and personal status, race, language, nationality, political opinions, union membership and religious beliefs Code of Ethics.', 'The Zegna Group is deeply committed to the training, development and retention of their employees and talents, and the enhancement of their capabilities and competences.', 'The Zegna Group creates the conditions for working in a climate of harmony and cooperation, with particular attention to fostering a positive worklife balance, for example, encouraging Smart Working wherever possible.', 'The Zegna Group remuneration policies, tailored to each specific role, guarantee a suitable balance of fixed salary and mediumlongterm incentive plans, ensuring equity in everyones compensation package.', 'All of the direct, indirect and deferred aspects of the remuneration packages and the benefits applied according to specific company policies are subject to local pension and tax laws.', 'The Zegna Group respects all local labour laws and legislation with regards to employment contracts and employees rights.', 'Working hours, breaks, the use of holidays and days off, paid and unpaid leave and notice periods are applied in line with local employment laws.', 'The Zegna Group provides local welfare packages in order to best meet the needs of our employees.', 'The services offered include, for example: medical campaigns, campuses for children, company canteens, crèches, etc.', 'Page of <page left blank intentionally> Page of SUPPLIERS CODE OF CONDUCT FOREWORD The Code of Conduct is an important pillar of Ermenegildo Zegna‘s social policy.', 'This means that we are committed to observe and comply with all regulations and national and international conventions, in particular with regards to ethics, social responsibility and protection of the environment.', 'Our suppliers remain guarantors, regarding the working activities performed by their authorized subcontractors and suppliers and must grant the compliance of this Supplier Code of Conduct.', '✓ Environment: All our suppliers must comply with national and international environmental rule, regulations and standards.', 'In particular, the procedures and standards applied in the disposal of waste, the handling and disposal of chemicals and other hazardous substances as well as in the handling of emissions and waste water must at least comply with the minimum statutory requirements.', 'The supplier is required to continuously work on reducing and avoiding environmental pollution, and to ensure that he uses natural resources as efficiently as possible.', '✓ Prohibition of Child Labour: No employment of minors.', 'Respect and equality, regardless of race, religion, age, sex, social origin, political views, sexual orientation, or position.', '✓ Working Contract, compensation and benefits: Employees and employers must have proper documentation related to employment on hand.', 'This documentation could be either a working contract or any other legally acceptable document.', '✓ Freedom of Association and Collective Bargaining: Freedom of association and the right to join unions or other work or industry related associations as well as the right to collective bargaining in accordance with local law.', 'The disciplinary measurement will not be used to punish or embarrass an employee in order to maintain labour discipline.', '✓ Customs Compliance and Security: We require our suppliers to comply with applicable customs laws, including those relating to imports and the ban on transhipment of merchandise to the importing country.', '✓ Trade restrictions and international sanctions: All our suppliers must respect international trade restrictions and sanctions, and regulations concerning export controls.', 'Date: Name and address of supplier: Name and position of supplier representative: Signature: Chop if applicable: Page of <page left blank intentionally> Page of FOREWORD SUPPLIER SOCIAL AUDIT COMPLIANCE SYSTEM Ermenegildo Zegna has a Social Compliance program to ensure a fair working environment within the global supply chain.', 'Our Social compliance program includes: social standards, health safety as well as the environmental standards and ensures that they are being properly implemented within its finished goods suppliers.', 'SUPPLIER SOCIAL AUDIT COMPLIANCE The following scheme describes the main activities of Supplier Social Audit Compliance process. .', 'Supplier Status: Active or Not Active .', 'Nature of Agreement .', 'Country of Supply .', 'Use of subcontractor .', 'Last Sustainability Audit timing: year, years, ecc. . Last Grading of Sustainability Audit: Critical, High, Intermediate, Low. . Grading of follow up: Closed, in progress, on delay, action plan not yet defined.', 'REQUIRED SUPPLIER INFORMATION Ermenegildo Zegna Supply Chain fills and updates yearly the supplier master data sheet with all informations requested. .', 'ORGANIZING THE AUDIT Social compliance audits are conducted by Ermenegildo Zegna team or by a third party are usually announced with mail in advance, in order to give the supplier enough time to prepare the documents for the audit and to arrange the visit. . FIELD WORK The audit process contains five steps as shown in the following Figure.', '.. PRODUCTION SITE TOUR During the production site tour the audit team will visit the entire factory, including, but not limited to, all production and nonproduction areas, such as material storage, chemical warehouse, waste storage, water treatment if available, kitchen, dining rooms, clinic, dormitories, sanitary arrangements including restrooms and shower facilities, recreational areas, etc.', 'Employment Contract, Identity Cards • Payroll, attendance records; • Safety and environmental policies.', 'CONTINUOUS MONITORING The Internal Auditing Dpt.']"
1,human rights,"[0.25962576270103455, 0.30702918767929077, 0.22682736814022064, 0.24619130790233612, 0.34326764941215515, 0.22127240896224976, 0.2957651913166046, 0.1720091998577118, 0.07337109744548798, 0.31967100501060486, 0.22430828213691711, 0.2274962216615677, 0.23827213048934937, 0.2078605443239212, 0.021550145000219345, 0.13268247246742249, 0.09618327766656876, 0.20669648051261902, 0.18415795266628265, 0.21321287751197815, 0.16096502542495728, 0.264212965965271, 0.21067561209201813, 0.21065662801265717, 0.3043689429759979, 0.19599661231040955, 0.27910470962524414, 0.30829954147338867, 0.19530342519283295, 0.23482677340507507, 0.024219613522291183, 0.2661935091018677, 0.1285860389471054, 0.23602721095085144, 0.022766444832086563, 0.1144363060593605, 0.11399855464696884, 0.20605352520942688, 0.06448186188936234, 0.31124091148376465, 0.20169217884540558, 0.18238189816474915, 0.20607589185237885, 0.1713322252035141, 0.18128429353237152, 0.3630683422088623, 0.1973894089460373, 0.373515784740448, 0.3124447166919708, 0.17343400418758392, 0.13955867290496826, 0.10512738674879074, 0.17681851983070374, 0.23637178540229797, 0.1741853803396225, 0.17985571920871735, 0.2464354932308197, 0.22584748268127441, 0.17165376245975494, 0.2314635068178177, 0.22811594605445862, 0.2120285928249359, 0.23987869918346405, 0.24429167807102203, 0.3079245388507843, 0.16342979669570923, 0.23897700011730194, 0.24127814173698425, 0.18093466758728027, 0.14727778732776642, 0.20014046132564545, 0.16821187734603882, 0.39776065945625305, 0.33092957735061646, 0.14440670609474182, 0.017628738656640053, 0.08041740208864212, 0.048660989850759506, 0.08724493533372879, 0.08148569613695145, 0.16321462392807007, 0.20032899081707, 0.22648954391479492, 0.24473430216312408, 0.20225805044174194, 0.174855038523674, 0.21934114396572113, 0.21870629489421844, 0.20075556635856628, 0.23514105379581451, 0.11576173454523087, 0.2753310799598694, 0.20572566986083984, 0.26820534467697144, 0.2477344423532486, 0.2066642940044403, 0.2717534303665161, 0.3120691478252411, 0.2767051160335541, 0.23968756198883057, 0.3011007308959961, 0.22849281132221222, 0.26885804533958435, 0.19982165098190308, 0.28668612241744995, 0.2056097835302353, 0.24404411017894745, 0.10365112125873566, 0.19480423629283905, 0.1265983283519745, 0.16381314396858215, 0.2746010720729828, 0.26297158002853394, 0.25797468423843384, 0.174825057387352, 0.2837703227996826, 0.2419731169939041, 0.24258552491664886, 0.3039029538631439, 0.28661155700683594, 0.3277503550052643, 0.03484192118048668, 0.2867104709148407, 0.21331553161144257, 0.26710909605026245, 0.2792324423789978, 0.2614962160587311, 0.015209220349788666, 0.11025065183639526, 0.2354010045528412, 0.19166356325149536, 0.2378304898738861, 0.1718161702156067, 0.19032296538352966, 0.17491459846496582, 0.26001688838005066, 0.23911285400390625, 0.24971862137317657, 0.1917528361082077, 0.2077353596687317, 0.27072566747665405, 0.2139827460050583, 0.29789701104164124, 0.17535755038261414, 0.26782992482185364, 0.24314509332180023, 0.22061607241630554, 0.20138292014598846, 0.22389087080955505, 0.22676792740821838, 0.2374316304922104, 0.23781384527683258, 0.29106462001800537, 0.21690483391284943, 0.22331731021404266, 0.20528823137283325, 0.2594434916973114, 0.25244536995887756, 0.23033905029296875, 0.11269696056842804, 0.21758566796779633, 0.2476211041212082, 0.1634538471698761, 0.20796482264995575, 0.32346969842910767, 0.18597620725631714, 0.17126820981502533, 0.20198635756969452, 0.08102831244468689, 0.265154629945755, 0.21878854930400848, 0.25924697518348694, 0.2193257063627243, 0.20688128471374512, 0.2102239727973938, 0.2536098062992096, 0.2250494509935379, 0.2361544668674469, 0.21851344406604767, 0.2147739976644516, 0.11686369776725769, 0.21288157999515533, 0.21085171401500702, 0.2839013338088989, 0.058904968202114105, 0.26044824719429016, 0.262045294046402, 0.23881059885025024, 0.19563701748847961, 0.47097688913345337, 0.27433979511260986, 0.17747706174850464, 0.19827422499656677, 0.22528737783432007, 0.23069395124912262, 0.25940442085266113, 0.2561427056789398, 0.12559260427951813, 0.11532694846391678, 0.2569844126701355, 0.24158351123332977, 0.16053622961044312, 0.19643297791481018, 0.039300791919231415, 0.1325932741165161, 0.23580674827098846, 0.2263479232788086, 0.21272508800029755, 0.25984635949134827, 0.3687872290611267, 0.2840737998485565, 0.03618016466498375, 0.16828769445419312, 0.09335292875766754, 0.2792767286300659, 0.21229371428489685, 0.2517056465148926, 0.23342062532901764, 0.2160579413175583, 0.3350309431552887, 0.48609811067581177, 0.12173814326524734, 0.11882501095533371, 0.2592059075832367, 0.29532214999198914, 0.27114570140838623, 0.2937944829463959, 0.3692138195037842, 0.17211087048053741, 0.2684015929698944, 0.11050973832607269, 0.23639343678951263, 0.17110410332679749, 0.1623125821352005, 0.23791633546352386, 0.20900988578796387, 0.22928383946418762, 0.23129808902740479, 0.3134334981441498, 0.21273663640022278, 0.24538986384868622, 0.2516093850135803, 0.24960823357105255, 0.2361559420824051, 0.1890585869550705, 0.06825406104326248, 0.06834342330694199, 0.13565094769001007, 0.2034081369638443, 0.21837200224399567, 0.23597605526447296, 0.2154579907655716, 0.343814879655838, 0.12143472582101822, 0.24351948499679565, 0.021378491073846817, 0.20926299691200256, 0.1673334240913391, 0.16789168119430542, 0.24490521848201752, 0.2157488316297531, 0.26976972818374634, 0.22383220493793488, 0.23318329453468323, 0.18320631980895996, 0.2748534679412842, 0.2800791263580322, 0.21619226038455963, 0.27970510721206665, 0.19704569876194, 0.2108299881219864, 0.18783067166805267, 0.207752525806427, 0.23286908864974976, 0.27240800857543945, 0.23100019991397858, 0.19684261083602905, 0.2132255733013153, 0.2804080545902252, 0.026688607409596443, 0.24160364270210266]",[]
2,fraud,"[0.15450254082679749, 0.21017608046531677, 0.20448637008666992, 0.11999993026256561, 0.1450396031141281, 0.13951469957828522, 0.1945239156484604, 0.021654291078448296, 0.06727870553731918, 0.1473667174577713, 0.20509149134159088, 0.1714509129524231, 0.1990698128938675, 0.08512627333402634, 0.01251289714127779, 0.12408983707427979, 0.05588202923536301, 0.12464296072721481, 0.11531946808099747, 0.1812410205602646, 0.06436129659414291, 0.018453676253557205, 0.2001555860042572, 0.12330068647861481, 0.1321888118982315, 0.18514913320541382, 0.19650621712207794, 0.19494134187698364, 0.1882471889257431, 0.1787707358598709, 0.02408536709845066, 0.1115349605679512, 0.07025910168886185, 0.19885891675949097, 0.019253332167863846, 0.016628125682473183, 0.026942240074276924, 0.11817209422588348, 0.04777296259999275, 0.19033971428871155, 0.1718503087759018, 0.15157222747802734, 0.1847713142633438, 0.1658385545015335, 0.11914558708667755, 0.11249444633722305, 0.12649348378181458, 0.08322715759277344, 0.24079923331737518, 0.17038528621196747, 0.12720263004302979, 0.07219674438238144, 0.17172355949878693, 0.22844889760017395, 0.11635652184486389, 0.1487690806388855, 0.14985592663288116, 0.2086794376373291, 0.15655182301998138, 0.1984872668981552, 0.194134920835495, 0.17109547555446625, 0.1896844506263733, 0.24357369542121887, 0.20100925862789154, 0.16266973316669464, 0.19157806038856506, 0.22420825064182281, 0.15643544495105743, 0.14085496962070465, 0.1881677657365799, 0.11864752322435379, 0.0451110303401947, 0.17765924334526062, 0.010173308663070202, 0.006270326673984528, 0.05217608064413071, 0.0368330180644989, 0.07963207364082336, 0.06159847974777222, 0.14216512441635132, 0.15549682080745697, 0.19678032398223877, 0.18001650273799896, 0.18748164176940918, 0.1616029292345047, 0.2114585041999817, 0.20339356362819672, 0.18975713849067688, 0.13154636323451996, 0.11266625672578812, 0.19246220588684082, 0.15504246950149536, 0.17113298177719116, 0.23951449990272522, 0.1847650557756424, 0.20620881021022797, 0.16623260080814362, 0.2644555866718292, 0.1948300004005432, 0.17947927117347717, 0.21698476374149323, 0.1724422723054886, 0.13023515045642853, 0.14010755717754364, 0.20463444292545319, 0.15895909070968628, 0.10082044452428818, 0.16587266325950623, 0.11818172037601471, 0.16211919486522675, 0.176542267203331, 0.24343903362751007, 0.18419109284877777, 0.16987936198711395, 0.18673500418663025, 0.168676495552063, 0.23367023468017578, 0.17167076468467712, 0.2064153552055359, 0.16225777566432953, 0.023501163348555565, 0.23704583942890167, 0.19821107387542725, 0.20286473631858826, 0.21964922547340393, 0.2524411082267761, 0.014257202856242657, 0.06425207108259201, 0.14543862640857697, 0.17487512528896332, 0.1999301165342331, 0.16224423050880432, 0.1715148687362671, 0.13150650262832642, 0.1540437787771225, 0.18863007426261902, 0.21843522787094116, 0.15995703637599945, 0.17021305859088898, 0.21213065087795258, 0.20602652430534363, 0.15010157227516174, 0.12100140750408173, 0.19228732585906982, 0.20502512156963348, 0.17293761670589447, 0.180633544921875, 0.2139367014169693, 0.19079545140266418, 0.19502325356006622, 0.1913740336894989, 0.21161149442195892, 0.18630340695381165, 0.19676029682159424, 0.1967371702194214, 0.20600678026676178, 0.19030460715293884, 0.219741091132164, 0.10225186496973038, 0.15263481438159943, 0.24529540538787842, 0.14620868861675262, 0.14641207456588745, 0.1603180468082428, 0.18233570456504822, 0.14245547354221344, 0.17679528892040253, 0.026723481714725494, 0.19610731303691864, 0.17194625735282898, 0.22925232350826263, 0.19128912687301636, 0.19442477822303772, 0.18733391165733337, 0.22954751551151276, 0.20279461145401, 0.23076945543289185, 0.17822690308094025, 0.21353267133235931, 0.08073290437459946, 0.17459052801132202, 0.21052561700344086, 0.2209262102842331, 0.05512727424502373, 0.15578460693359375, 0.24843862652778625, 0.2363189160823822, 0.1950063854455948, 0.03128134086728096, 0.22109028697013855, 0.17233328521251678, 0.15358521044254303, 0.1736869513988495, 0.09629905968904495, 0.14919322729110718, 0.09794417023658752, 0.04016582667827606, 0.08964594453573227, 0.21359914541244507, 0.12619231641292572, 0.14562049508094788, 0.18774057924747467, 0.01917949505150318, 0.030111344531178474, 0.23309314250946045, 0.19941239058971405, 0.16296742856502533, 0.13799980282783508, 0.16920839250087738, 0.2112651914358139, 0.03169135004281998, 0.15865382552146912, 0.09060916304588318, 0.18823198974132538, 0.13203755021095276, 0.226612851023674, 0.2245692014694214, 0.21100187301635742, 0.12980614602565765, 0.015688931569457054, 0.12146135419607162, 0.057662416249513626, 0.22594287991523743, 0.198569193482399, 0.19007274508476257, 0.2326190173625946, 0.10685134679079056, 0.08167713135480881, 0.1514183133840561, 0.03935909643769264, 0.20856091380119324, 0.15130649507045746, 0.1485418677330017, 0.17758315801620483, 0.18479152023792267, 0.20782992243766785, 0.206744983792305, 0.1642128974199295, 0.1253109574317932, 0.23385269939899445, 0.23327551782131195, 0.21750909090042114, 0.20217953622341156, 0.18822968006134033, 0.05418732762336731, 0.03272855281829834, 0.06375176459550858, 0.15791475772857666, 0.20444583892822266, 0.1358678936958313, 0.13045568764209747, 0.12575525045394897, 0.04624138027429581, 0.1154671236872673, 0.013276059180498123, 0.14818449318408966, 0.15116292238235474, 0.06566568464040756, 0.24023228883743286, 0.16698823869228363, 0.1824071854352951, 0.145770862698555, 0.161496102809906, 0.043757613748311996, 0.21866247057914734, 0.24682380259037018, 0.2146463394165039, 0.23305544257164001, 0.17875932157039642, 0.18025465309619904, 0.17775799334049225, 0.20702262222766876, 0.23285719752311707, 0.17836172878742218, 0.15554115176200867, 0.16546398401260376, 0.14616309106349945, 0.16854210197925568, 0.0223320834338665, 0.2002810835838318]",[]
