,PDF Name,TF-IDF,Top N Words,Company Name
0,DECATHLON-Nachhaltigkeitsbericht-2019-engl.-2,"[('extrafinancial', 0.31601793811335455), ('products', 0.2549184182334329), ('performance', 0.20969275107933164), ('declaration', 0.20007517394189217), ('responsibility', 0.17413406109165588), ('stakeholders', 0.170968773804023), ('risks', 0.170968773804023), ('management', 0.15654027530560893), ('strategies', 0.14084186355804576), ('indicators', 0.13762435694828787), ('main', 0.12441136717631661), ('organisation', 0.12346283160211009), ('people', 0.11142425050105663), ('challenges', 0.1074080254774725), ('summary', 0.10137457398364912), ('dynamics', 0.09550997872163348), ('paying', 0.09550997872163348), ('ecodeveloping', 0.09550997872163348), ('generalising', 0.09550997872163348), ('locations', 0.09550997872163348), ('revealing', 0.09550997872163348), ('relationships', 0.09550997872163348), ('generosity', 0.09550997872163348), ('highlights', 0.09550997872163348), ('territorial', 0.09550997872163348), ('offers', 0.09550997872163348), ('authenticity', 0.09550997872163348), ('confirmation', 0.09550997872163348), ('fairness', 0.09134898216402715), ('delivering', 0.09134898216402715), ('motivating', 0.09134898216402715), ('attracting', 0.09134898216402715), ('vitality', 0.09134898216402715), ('editorial', 0.09134898216402715), ('reports', 0.09134898216402715), ('highquality', 0.08812146248941792), ('respond', 0.08812146248941792), ('objectives', 0.08812146248941792), ('ecomobility', 0.08812146248941792), ('useful', 0.0854843869020115)]","[('decathlon', 690), ('product', 464), ('production', 247), ('team', 226), ('store', 215), ('supplier', 213), ('sport', 202), ('sustainable', 198), ('country', 196), ('environmental', 190), ('note', 189), ('teammate', 187), ('development', 174), ('company', 155), ('site', 154), ('france', 151), ('project', 143), ('local', 140), ('number', 139), ('people', 133)]",decathlon_product_production
